Survey,Date,Station,Temp,TopEC,BottomEC,Secchi,Turbidity,Lat,Long,Comments
1,2018-01-02,918,9.600000381,578,574,148,6,37-51-33.2,121-34-02.8,
1,2018-01-02,919,9.300000191,196,224,200,4,38-06-20.0,121-29-46.3,
1,2018-01-03,513,9.699999809,5600,7000,86,11,38-03-34.4,121-52-01.7,
1,2018-01-03,703,9.5,2180,2259,83,10,38-03-05.0,121-47-58.1,
1,2018-01-03,704,9.600000381,1424,1569,71,11,38-04-06.8,121-47-06.9,
1,2018-01-03,705,9.399999619,690,689,132,8,38-06-05.4,121-42-31.0,
1,2018-01-03,706,9.5,326,348,82,13,38-05-16.2,121-44-48.4,
1,2018-01-03,707,9.199999809,385,402,99,8,38-06-48.4,121-42-30.2,
1,2018-01-03,711,9.199999809,179,188,138,7,38-10-36.1,121-39-40.2,
1,2018-01-03,716,9.300000191,189,190,145,6,38-14-20.4,121-41-06.4,
1,2018-01-03,723,9.300000191,185,187,126,8,38-14-15.5,121-40-22.9,
1,2018-01-03,801,9.5,4075,4883,101,9,38-02-30.9,121-50-37.6,
1,2018-01-03,804,9.699999809,3206,3575,98,9,38-00-59.2,121-47-30.8,
1,2018-01-04,405,10.5,20780,24450,40,24,38-02-21.8,122-08-36.2,
1,2018-01-04,411,10.39999962,19980,23130,82,13,38-03-06.1,122-04-33.7,
1,2018-01-04,418,10.19999981,19080,23420,47,15,38-03-57.0,122-05-54.3,
1,2018-01-04,501,10.39999962,15650,18170,59,17,38-04-23.3,122-01-32.8,
1,2018-01-04,504,10.60000038,14830,18660,84,11,38-03-08.4,121-59-07.6,
1,2018-01-04,508,10.30000019,9200,14890,82,13,38-02-42.6,121-55-06.3,
1,2018-01-04,519,10,11250,13550,80,14,38-04-24.1,121-57-34.7,
1,2018-01-04,520,10.19999981,7180,8290,75,15,38-01-54.4,121-51-49.1,
1,2018-01-04,602,10.69999981,16510,16750,64,12,38-07-01.0,122-02-33.1,
1,2018-01-04,606,9.699999809,8460,10230,23,61,38-10-12.4,122-01-35.1,
1,2018-01-04,609,9.5,7530,7460,32,49,38-10-00.7,121-56-26.2,
1,2018-01-04,610,9.800000191,8790,9460,64,19,38-07-17.4,121-53-20.3,
1,2018-01-05,340,10.80000019,29820,28330,29,67,38-05-43.5,122-15-35.0,
1,2018-01-05,342,11.10000038,2893,2890,48,47,38-08-39.8,122-17-05.9,
1,2018-01-05,343,11.19999981,28320,28500,61,17,38-10-52.4,122-18-24.3,
1,2018-01-05,344,11.10000038,26320,26930,62,12,38-12-44.9,122-18-28.8,
1,2018-01-05,345,11.10000038,25270,25200,64,10,38-13-28.6,122-18-30.4,
1,2018-01-05,346,11.19999981,23500,23970,83,11,38-14-10.1,122-17-13.9,
1,2018-01-05,347,11.10000038,24160,22820,81,14,38-15-18.2,122-17-04.1,
1,2018-01-05,348,10.39999962,21200,21080,61,34,38-16-24.1,122-17-05.8,
1,2018-01-05,349,11.89999962,21210,20090,70,19,38-17-12.5,122-17-02.6,
2,2018-01-16,809,10.69999981,,697,100,,,,
2,2018-01-16,812,10.69999981,442,497,97,10,38-05-26.4,121-38-32.7,
2,2018-01-16,815,11,277,287,130,8,38-05-22.4,121-34-19.8,
2,2018-01-16,901,10.60000038,532,544,111,6,38-02-47.2,121-37-16.5,
2,2018-01-16,902,11.19999981,531,578,122,6,38-01-11.5,121-34-56.0,
2,2018-01-16,906,11,245,249,108,7,38-03-03.2,121-30-25.2,
2,2018-01-16,910,11,514,531,88,11,38-00-10.1,121-27-03.3,
2,2018-01-16,912,12,695,704,103,16,37-57-59.2,121-22-06.3,
2,2018-01-16,914,10.80000019,505,505,152,6,37-57-57.6,121-31-50.7,
2,2018-01-16,915,11.60000038,576,582,149,26,37-56-47.4,121-34-09.0,
2,2018-01-16,918,10.60000038,586,590,139,40,37-51-30.4,121-34-00.2,
2,2018-01-16,919,11.5,165,181,118,7,38-06-20.5,121-29-48.5,
2,2018-01-17,513,11,1229,1597,71,13,38-03-29.3,121-52-06.5,
2,2018-01-17,703,11.19999981,348,351,76,11,38-02-52.8,121-47-59.2,
2,2018-01-17,704,11.39999962,178,178,92,11,38-04-03.2,121-47-05.4,
2,2018-01-17,705,11.39999962,200,197,86,10,38-06-00.4,121-42-29.4,
2,2018-01-17,706,11.5,155,156,101,12,38-05-12.6,121-44-56.9,
2,2018-01-17,707,11.5,151,156,87,12,38-06-47.2,121-42-32.7,
2,2018-01-17,711,11.39999962,142,149,76,16,38-10-37.3,121-39-42.0,
2,2018-01-17,716,11.30000019,179,180,104,9,38-14-23.4,121-41-09.9,
2,2018-01-17,723,11.30000019,178,207,101,9,38-14-20.3,121-40-21.9,
2,2018-01-17,801,11,886,913,59,18,38-02-44.2,121-50-41.9,
2,2018-01-17,804,11,594,602,80,11,38-01-00.0,121-47-38.1,
2,2018-01-18,405,11.30000019,13670,15530,54,20,38-02-21.8,122-08-37.4,
2,2018-01-18,411,11.30000019,13940,19360,49,23,38-03-05.1,122-04-36.9,
2,2018-01-18,418,11.10000038,11910,17940,65,22,38-03-57.0,122-05-53.3,
2,2018-01-18,501,11.19999981,9060,11040,52,17,38-04-27.3,122-01-39.3,
2,2018-01-18,504,11.19999981,6520,12260,56,14,38-03-05.4,121-59-03.8,
2,2018-01-18,508,11.19999981,4698,7010,46,24,38-02-53.3,121-54-45.5,
2,2018-01-18,519,11.10000038,5570,7290,59,17,38-04-25.6,121-57-34.7,
2,2018-01-18,520,11.10000038,3141,3241,63,16,38-01-54.2,121-51-44.6,
2,2018-01-18,602,10.89999962,8800,8680,49,24,38-07-02.7,122-02-31.5,
2,2018-01-18,606,11.19999981,2237,2347,38,46,38-10-12.6,122-01-30.5,
2,2018-01-18,609,11.10000038,1520,2052,52,29,38-10-01.4,121-56-22.6,
2,2018-01-18,610,10.89999962,1993,2136,51,25,38-07-21.7,121-53-21.1,
2,2018-01-19,340,10.89999962,21590,21820,40,26,38-05-48.2,122-15-39.4,
2,2018-01-19,342,10.89999962,22560,22660,38,35,38-08-41.1,122-17-11.9,
2,2018-01-19,343,11.69999981,22330,22730,47,17,38-10-51.8,122-18-29.4,
2,2018-01-19,344,12.30000019,18530,20520,57,13,38-12-40.6,122-18-27.1,
2,2018-01-19,345,12.5,17200,20770,53,14,38-13-18.1,122-18-36.2,
2,2018-01-19,346,12.5,14962,16540,83,16,38-14-10.2,122-17-14.3,
2,2018-01-19,347,12.39999962,14240,15250,47,20,38-15-15.3,122-17-05.5,
2,2018-01-19,348,12.30000019,11860,12380,45,24,38-16-24.2,122-17-05.7,
2,2018-01-19,349,12.60000038,7540,11840,48,18,38-17-17.2,122-17-00.3,
3,2018-01-29,809,10.5,165,209,110,8,,,
3,2018-01-29,812,10.69999981,147,160,118,8,38-05-23.4,121-38-25.0,
3,2018-01-29,815,10.5,253,259,132,5,38-05-13.1,121-34-19.7,
3,2018-01-29,901,11,375,379,121,6,38-02-35.3,121-36-56.2,
3,2018-01-29,902,10.69999981,430,210,135,7,38-01-07.4,121-34-56.5,
3,2018-01-29,906,11.39999962,309,310,133,5,38-03-00.1,121-30-21.7,
3,2018-01-29,910,11.5,393,208,119,5,38-00-10.0,121-27-02.5,
3,2018-01-29,912,11.80000019,902,923,151,4,37-57-59.4,121-22-06.0,
3,2018-01-29,914,11.30000019,471,469,175,3,37-57-58.2,121-31-50.7,
3,2018-01-29,915,10.80000019,444,445,145,4,37-56-38.1,121-34-03.1,
3,2018-01-29,918,11,474,478,172,4,37-51-28.5,121-33-58.3,
3,2018-01-29,919,11.10000038,237,,137,5,38-06-24.2,121-29-56.3,
3,2018-01-30,703,11.80000019,707,1526,81,13,38-03-03.1,121-47-50.3,
3,2018-01-30,704,11,864,1008,53,20,38-04-07.1,121-47-07.4,
3,2018-01-30,705,10.60000038,229,227,116,13,38-06-07.8,121-42-26.4,
3,2018-01-30,706,10.89999962,275,283,70,16,38-05-10.0,121-45-02.5,
3,2018-01-30,707,10.39999962,199,197,89,12,38-06-59.7,121-42-17.4,
3,2018-01-30,711,11,221,183,82,10,38-10-37.3,121-39-41.3,
3,2018-01-30,716,10.5,227,111,95,8,38-14-25.5,121-41-08.6,
3,2018-01-30,723,10.30000019,217,116,110,10,38-14-33.4,121-40-17.7,
3,2018-01-31,405,12.10000038,17160,24850,47,25,38-02-21.5,122-08-43.3,
3,2018-01-31,411,12.60000038,17830,21970,41,23,38-03-07.2,122-04-28.4,
3,2018-01-31,418,11.89999962,18690,22060,40,33,38-04-03.3,122-05-47.4,
3,2018-01-31,501,12,11770,13180,28,30,38-04-20.3,122-01-25.8,
3,2018-01-31,504,12,11530,15270,47,26,38-03-07.4,121-59-09.2,
3,2018-01-31,508,11.69999981,5980,9890,131,31,38-02-52.6,121-54-44.3,
3,2018-01-31,513,10.80000019,756,1096,68,16,38-03-30.1,121-52-15.9,
3,2018-01-31,519,12.60000038,5220,9510,41,25,38-04-24.7,121-57-45.0,
3,2018-01-31,520,10.89999962,791,824,68,16,38-01-55.3,121-51-57.6,
3,2018-01-31,602,11.60000038,10630,10490,34,46,38-07-00.7,122-02-28.0,
3,2018-01-31,606,11.60000038,3416,3812,20,66,38-10-13.6,122-01-18.3,
3,2018-01-31,609,11,1468,1417,40,30,38-10-01.5,121-56-15.9,
3,2018-01-31,610,10.69999981,835,989,33,25,38-07-34.4,121-53-38.8,
3,2018-01-31,801,11.39999962,2928,3499,60,28,38-02-19.6,121-50-31.6,
3,2018-01-31,804,10.80000019,630,640,92,10,38-01-01.0,121-47-28.5,
3,2018-02-01,340,12.5,29950,30190,49,50,38-05-54.8,122-15-45.2,
3,2018-02-01,342,12.5,25070,24820,46,39,38-08-46.6,122-17-22.0,
3,2018-02-01,343,12.60000038,21870,21660,56,55,38-10-52.7,122-18-32.2,
3,2018-02-01,344,12.39999962,21130,20600,47,29,38-12-48.4,122-18-32.1,
3,2018-02-01,345,12.69999981,18920,19050,47,21,38-13-26.8,122-18-31.1,
3,2018-02-01,346,12.30000019,14080,14940,52,23,38-14-20.3,122-17-13.5,
3,2018-02-01,347,11.89999962,10980,11280,54,36,38-15-19.3,122-17-03.3,
3,2018-02-01,348,11.69999981,7720,7650,38,37,38-16-30.2,122-16-59.3,
3,2018-02-01,349,11.39999962,3363,6530,54,21,38-17-20.0,122-16-59.8,
4,2018-02-12,809,11.69999981,317,376,119,10,,,
4,2018-02-12,812,11.89999962,278,285,133,8,,,
4,2018-02-12,815,12,253,260,129,7,38-05-23.5,121-34-19.7,
4,2018-02-12,901,11.5,318,317,71,9,38-02-34.2,121-36-54.8,
4,2018-02-12,902,12,327,340,68,20,38-01-07.7,121-34-56.1,
4,2018-02-12,906,12.69999981,288,296,134,5,38-03-01.8,121-30-23.7,
4,2018-02-12,910,13.10000038,456,530,127,6,38-00-08.6,121-27-00.2,
4,2018-02-12,912,13.60000038,973,982,187,3,37-57-57.2,121-22-05.3,
4,2018-02-12,914,12.69999981,428,430,49,4,37-57-55.5,121-31-49.7,
4,2018-02-12,915,12.5,361,371,127,6,37-56-38.0,121-34-04.2,
4,2018-02-12,918,12.5,393,393,155,4,37-51-33.1,121-34-03.3,
4,2018-02-12,919,12.69999981,229,232,155,4,38-06-20.1,121-29-45.9,
4,2018-02-13,513,12.30000019,2472,3740,60,24,38-03-32.3,121-52-06.5,
4,2018-02-13,703,12.19999981,392,506,68,22,38-02-53.4,121-47-51.6,
4,2018-02-13,704,12.19999981,390,383,67,22,38-04-01.5,121-47-16.0,
4,2018-02-13,705,11.39999962,272,278,116,8,38-05-58.3,121-42-28.3,
4,2018-02-13,706,12.19999981,230,231,72,16,38-05-09.3,121-45-04.6,
4,2018-02-13,707,12.10000038,229,232,102,12,38-06-48.0,121-42-29.7,
4,2018-02-13,711,11.5,199,202,107,10,38-10-34.1,121-39-37.6,
4,2018-02-13,716,11.5,277,303,55,23,38-14-26.9,121-41-11.9,
4,2018-02-13,723,11.89999962,265,265,80,13,38-14-19.5,121-40-20.9,
4,2018-02-13,801,12.30000019,1633,1791,55,32,38-02-35.9,121-50-42.1,
4,2018-02-13,804,12.39999962,672,773,62,20,38-00-59.5,121-47-32.8,
4,2018-02-14,405,12.39999962,18800,2870,71,20,38-02-22.5,122-08-34.6,
4,2018-02-14,411,12,12170,14440,68,19,38-03-06.6,122-04-31.6,
4,2018-02-14,418,12.5,16520,20070,60,16,38-04-00.2,122-05-44.5,
4,2018-02-14,501,11,8870,10900,43,28,38-04-19.6,122-01-22.1,
4,2018-02-14,504,11.5,6660,7560,49,20,38-03-09.0,121-59-07.6,
4,2018-02-14,508,11.5,2204,3575,44,20,38-02-52.5,121-55-06.3,
4,2018-02-14,519,11,4695,5150,33,33,38-04-25.8,121-57-22.2,
4,2018-02-14,520,11.60000038,917,937,58,16,38-01-56.1,121-51-59.3,
4,2018-02-14,602,11.80000019,11170,11060,40,32,38-06-58.4,122-02-30.2,
4,2018-02-14,606,12.19999981,8270,8420,39,45,38-10-13.6,122-01-18.8,
4,2018-02-14,609,12.5,3068,3242,20,76,38-10-02.4,121-56-19.6,
4,2018-02-14,610,11.80000019,3403,3385,21,40,38-07-14.6,121-53-19.9,
4,2018-02-15,340,12.60000038,22990,22850,41,27,38-05-55.1,122-15-45.8,
4,2018-02-15,342,12.19999981,23170,23130,46,26,38-08-49.4,122-17-24.4,
4,2018-02-15,343,11.60000038,22350,22580,42,24,38-10-56.6,122-18-39.6,
4,2018-02-15,344,11.5,20960,21030,38,29,38-12-52.6,122-18-34.9,
4,2018-02-15,345,11.60000038,20210,20600,42,23,38-13-20.1,122-18-34.5,
4,2018-02-15,346,12.30000019,17060,17840,55,20,38-14-06.9,122-17-14.1,
4,2018-02-15,347,12.10000038,14140,14490,57,17,38-15-18.2,122-17-02.6,
4,2018-02-15,348,12.10000038,11930,12440,51,24,38-16-27.8,122-17-00.7,
4,2018-02-15,349,12.19999981,10330,10840,48,19,38-17-05.8,122-17-07.5,
5,2018-02-26,809,10.30000019,310,340,136,8,,,
5,2018-02-26,812,10.69999981,288,296,127,8,38-05-23.7,121-38-21.1,
5,2018-02-26,815,10.60000038,330,331,151,7,38-05-06.8,121-34-17.3,
5,2018-02-26,901,10.60000038,297,302,147,7,38-02-38.8,121-37-05.2,
5,2018-02-26,902,9.899999619,335,348,77,12,38-01-05.1,121-34-55.7,
5,2018-02-26,906,10.80000019,392,414,126,10,38-03-00.9,121-30-22.5,
5,2018-02-26,910,11.30000019,709,735,92,9,38-00-13.7,121-27-03.5,
5,2018-02-26,912,10.80000019,708,711,97,9,37-57-58.5,121-22-06.6,
5,2018-02-26,914,10.89999962,440,364,200,3,37-57-55.6,121-31-50.0,
5,2018-02-26,915,10.39999962,397,395,101,8,37-56-38.0,121-34-00.0,
5,2018-02-26,918,7.699999809,494,495,200,4,37-51-30.0,121-34-00.1,
5,2018-02-26,919,10.69999981,246,247,168,6,38-06-20.3,121-29-45.5,
5,2018-02-28,405,11.39999962,18760,22200,43,38,38-02-21.9,122-08-31.4,
5,2018-02-28,411,11.89999962,17700,18960,45,25,38-03-09.8,122-04-24.5,
5,2018-02-28,418,11.10000038,15740,17260,48,33,38-04-00.6,122-05-48.6,
5,2018-02-28,501,11.30000019,10100,11760,47,39,38-04-22.0,122-01-25.2,
5,2018-02-28,504,11.19999981,11120,12610,39,42,38-03-00.6,121-58-51.2,
5,2018-02-28,508,10.89999962,5820,8020,38,52,38-02-53.1,121-54-48.2,
5,2018-02-28,513,9.800000191,724,924,40,31,38-03-30.4,121-52-07.8,
5,2018-02-28,519,11.39999962,7200,7760,35,49,38-04-25.5,121-57-34.9,
5,2018-02-28,520,11,3442,3610,44,32,38-01-54.2,121-51-42.0,
5,2018-02-28,602,10.5,8710,9620,50,41,38-07-02.7,122-02-27.8,
5,2018-02-28,606,10.60000038,1725,2703,34,60,38-10-12.0,122-01-28.2,
5,2018-02-28,609,10,1364,1593,42,33,38-10-01.9,121-56-22.3,
5,2018-02-28,610,10.19999981,1244,1408,31,35,38-07-23.6,121-53-21.3,
5,2018-02-28,703,9.5,447,494,65,19,38-03-03.2,121-47-58.6,
5,2018-02-28,704,9.800000191,224,226,101,12,38-03-58.7,121-47-20.2,
5,2018-02-28,705,10.19999981,261,259,158,8,38-05-57.9,121-42-27.4,
5,2018-02-28,706,9.300000191,216,216,147,9,38-05-07.6,121-45-04.4,
5,2018-02-28,707,10.10000038,213,214,146,7,38-06-48.1,121-42-30.4,
5,2018-02-28,711,9.699999809,192,192,159,7,38-10-37.5,121-39-43.7,
5,2018-02-28,716,9.800000191,187,188,65,19,38-14-24.2,121-41-10.2,
5,2018-02-28,723,9.699999809,178,179,74,17,38-14-20.6,121-40-21.1,
5,2018-02-28,801,10.19999981,732,726,43,29,38-02-41.5,121-50-41.1,
5,2018-02-28,804,10,396,414,68,17,38-01-02.1,121-47-43.1,
5,2018-03-05,340,10.39999962,20020,17580,24,50,38-05-47.1,122-15-39.2,
5,2018-03-05,342,10.19999981,21400,21550,26,60,38-08-39.7,122-17-09.3,
5,2018-03-05,343,10.30000019,17900,20080,35,33,38-10-51.2,122-18-25.5,
5,2018-03-05,344,10.69999981,10500,13830,43,27,38-12-35.9,122-18-25.1,
5,2018-03-05,345,10.60000038,8110,9950,45,27,38-13-14.5,122-18-37.7,
5,2018-03-05,346,10.89999962,4935,6670,37,33,38-13-59.6,122-17-16.6,
5,2018-03-05,347,10.69999981,2980,3525,33,36,38-15-17.1,122-17-03.3,
5,2018-03-05,348,10.60000038,2555,2566,30,45,38-16-22.4,122-17-07.1,
5,2018-03-05,349,10.30000019,481,869,44,29,38-17-11.8,122-17-02.6,
6,2018-03-19,809,12.5,241,282,108,8,,,
6,2018-03-19,812,12.60000038,198,206,147,7,,,
6,2018-03-19,815,12.19999981,163,166,127,10,,,
6,2018-03-19,901,12.39999962,214,220,172,5,,,
6,2018-03-19,902,12.69999981,253,245,200,4,,,
6,2018-03-19,906,13.60000038,350,363,147,4,38-03-06.5,121-30-29.1,
6,2018-03-19,910,14.60000038,787,780,145,6,38-00-13.7,121-27-05.3,
6,2018-03-19,912,15.39999962,912,948,130,7,37-57-59.0,121-22-06.3,
6,2018-03-19,914,13.39999962,507,502,161,4,37-57-57.9,121-31-50.7,
6,2018-03-19,915,12.80000019,274,348,173,4,,,
6,2018-03-19,918,13.10000038,405,408,160,4,37-51-33.3,121-34-03.9,
6,2018-03-19,919,11.89999962,155,156,51,28,38-06-19.2,121-29-38.9,
6,2018-03-20,513,14,408,409,52,32,38-03-19.7,121-52-16.0,
6,2018-03-20,703,12.89999962,307,284,90,15,38-02-55.6,121-47-53.9,
6,2018-03-20,704,12.30000019,177,175,60,31,38-04-05.2,121-47-07.4,
6,2018-03-20,705,12.30000019,180,184,105,14,38-05-59.1,121-42-27.6,
6,2018-03-20,706,12,164,175,52,32,38-05-10.1,121-45-03.5,
6,2018-03-20,707,12,167,170,70,19,38-06-45.4,121-42-33.7,
6,2018-03-20,711,11.30000019,139,135,50,24,38-10-35.6,121-39-40.4,
6,2018-03-20,716,12.30000019,248,236,110,11,38-15-24.2,121-41-26.0,
6,2018-03-20,723,11.89999962,187,185,68,18,38-14-14.6,121-40-22.0,
6,2018-03-20,801,12.89999962,396,392,80,20,38-03-11.3,121-50-52.4,
6,2018-03-20,804,13,313,316,130,8,38-01-02.8,121-47-50.9,
6,2018-03-21,405,12.80000019,9880,13040,18,107,38-02-22.8,122-09-09.8,
6,2018-03-21,411,12.69999981,8240,8620,28,66,38-02-58.8,122-05-01.8,
6,2018-03-21,418,12.69999981,6190,12900,29,46,38-03-50.8,122-06-00.7,
6,2018-03-21,501,12.89999962,3675,4019,33,71,38-04-27.1,122-01-36.8,
6,2018-03-21,504,13.39999962,1070,1525,46,34,38-03-10.1,121-59-12.0,
6,2018-03-21,508,12.89999962,246,265,44,36,38-02-54.4,121-55-08.3,
6,2018-03-21,519,13.39999962,1016,1093,37,46,38-04-23.6,121-57-31.5,
6,2018-03-21,520,13.30000019,387,392,76,13,38-01-54.3,121-51-45.4,
6,2018-03-21,602,12.69999981,4509,4516,22,76,38-07-03.4,122-02-34.2,
6,2018-03-21,606,12.80000019,4758,4703,20,106,38-10-11.8,122-01-33.7,
6,2018-03-21,609,12.60000038,2767,2765,25,77,38-10-00.8,121-56-27.2,
6,2018-03-21,610,12.60000038,3253,3255,35,36,38-07-20.9,121-53-20.8,
6,2018-03-22,340,13,22140,22870,34,60,38-05-46.1,122-15-35.5,
6,2018-03-22,342,13,18590,18900,38,44,38-08-49.9,122-17-15.8,
6,2018-03-22,343,13,12600,16350,35,52,38-10-52.9,122-18-31.1,
6,2018-03-22,344,12.5,3512,7170,20,112,38-12-39.0,122-18-24.2,
6,2018-03-22,345,13.10000038,2080,2086,12,142,38-13-25.6,122-18-32.9,
6,2018-03-22,346,13.60000038,752,1074,14,207,38-14-06.1,122-17-14.4,
6,2018-03-22,347,13.39999962,227,287,9,404,38-15-15.6,122-17-04.5,
6,2018-03-22,348,13.39999962,246,231,10,536,38-16-21.3,122-17-10.3,
6,2018-03-22,349,13.39999962,178,336,7,87,38-17-09.2,122-17-05.5,
1,2019-01-02,809,8,978,1039,76,12,38-03-12.2,121-41-31.5,
1,2019-01-02,812,8.699999809,775,830,114,9,38-05-23.9,121-38-23.7,
1,2019-01-02,815,8.699999809,446,477,95,12,38-05-06.0,121-34-19.5,
1,2019-01-02,902,7.800000191,950,958,20,82,38-01-03.3,121-34-55.9,
1,2019-01-02,906,9,459,462,114,9,38-02-58.6,121-30-19.4,
1,2019-01-02,910,9,425,449,121,10,38-00-15.4,121-27-05.9,
1,2019-01-02,912,9.899999619,796,818,88,15,37-58-00.7,121-22-07.3,
1,2019-01-02,914,8.899999619,531,533,156,10,37-57-53.7,121-31-49.4,
1,2019-01-02,915,8.100000381,899,900,29,34,37-56-38.6,121-34-03.7,
1,2019-01-02,918,8.699999809,827,835,95,12,37-51-29.6,121-33-59.6,
1,2019-01-03,513,9.699999809,7640,9960,48,43,38-03-29.8,121-52-10.5,
1,2019-01-03,703,9.100000381,3126,3135,46,69,38-02-51.9,121-47-50.8,
1,2019-01-03,704,9.300000191,1727,2584,37,61,38-04-01.1,121-47-21.2,
1,2019-01-03,705,8,570,581,76,13,38-05-59.4,121-42-28.6,
1,2019-01-03,706,8.699999809,643,666,49,42,38-05-04.4,121-45-16.4,
1,2019-01-03,707,8,225,254,80,19,38-06-58.2,121-42-25.0,
1,2019-01-03,711,7.699999809,191,193,109,15,38-10-36.5,121-39-42.2,
1,2019-01-03,716,7.800000191,245,246,70,27,38-14-27.1,121-41-12.8,
1,2019-01-03,723,8,232,231,74,23,38-14-23.5,121-40-19.4,
1,2019-01-03,801,9.600000381,5920,6930,53,36,38-02-37.0,121-50-41.8,
1,2019-01-03,804,9.199999809,3100,3518,39,38,38-00-59.1,121-47-34.1,
1,2019-01-03,919,7.199999809,228,230,133,8,38-06-20.1,121-29-46.7,
1,2019-01-07,405,9.800000191,18910,22340,51,31,38-02-22.5,122-08-35.9,
1,2019-01-07,411,9.699999809,18100,19460,73,19,38-03-00.2,122-04-50.1,
1,2019-01-07,418,10.19999981,17930,22160,53,25,38-03-59.4,122-05-42.9,
1,2019-01-07,501,9.600000381,14610,15320,51,29,38-04-26.6,122-01-41.1,
1,2019-01-07,504,9.699999809,13490,15150,67,17,38-03-12.7,121-59-15.1,Latitude corrected
1,2019-01-07,508,9.100000381,8910,12590,58,18,38-02-51.9,121-55-17.2,
1,2019-01-07,519,9.199999809,10550,12350,60,21,38-04-26.1,121-57-40.5,
1,2019-01-07,520,9.199999809,5970,7780,47,22,38-01-57.0,121-51-57.5,
1,2019-01-07,602,9.800000191,1639,1649,62,25,38-07-00.3,122-02-27.0,
1,2019-01-07,606,9.300000191,4742,4736,36,50,38-10-12.0,122-01-32.8,
1,2019-01-07,609,9.100000381,6140,6140,51,41,38-10-02.4,121-56-21.3,
1,2019-01-07,610,9.800000191,4863,5750,42,40,38-07-22.3,121-53-21.7,
2,2019-01-14,809,9.300000191,675,652,60,43,38-03-01.8,121-41-44.3,
2,2019-01-14,812,9.300000191,501,504,82,15,38-05-21.5,121-38-20.6,
2,2019-01-14,815,9.699999809,309,315,65,22,38-05-01.7,121-34-16.8,Temperature value recorded incorrectly
2,2019-01-14,901,9.399999619,650,643,86,12,38-02-51.4,121-36-54.0,meter check changed to station avg
2,2019-01-14,902,9.699999809,799,803,85,14,38-01-06.8,121-34-56.3,
2,2019-01-14,906,9.800000191,380,403,150,5,38-03-04.9,121-30-26.3,
2,2019-01-14,910,9.800000191,433,538,137,5,37-59-59.7,121-26-55.4,
2,2019-01-14,912,10.10000038,958,1005,120,7,37-58-02.7,121-22-11.5,
2,2019-01-14,914,9.800000191,535,538,200,4,37-57-53.1,121-31-49.0,
2,2019-01-14,915,9.699999809,718,720,124,8,37-56-35.4,121-33-48.3,
2,2019-01-14,918,9.800000191,683,690,200,5,37-51-39.1,121-34-08.7,Meter Check changed to station avg
2,2019-01-14,919,10,196,199,80,12,38-06-18.9,121-29-37.0,
2,2019-01-15,513,9.800000191,2369,9950,36,36,38-03-31.3,121-52-05.8,
2,2019-01-15,703,9.899999619,315,89,34,35,38-03-04.2,121-47-57.6,
2,2019-01-15,704,10,282,153,34,46,38-04-02.2,121-47-20.4,
2,2019-01-15,705,10.10000038,195,200,48,26,38-06-08.0,121-42-28.1,
2,2019-01-15,706,10.10000038,176,174,36,43,38-05-23.3,121-44-41.5,
2,2019-01-15,707,10.19999981,171,171,31,40,38-06-54.7,121-42-18.9,
2,2019-01-15,711,10.19999981,163,165,49,24,38-10-37.0,121-39-43.0,
2,2019-01-15,716,10.19999981,207,209,47,28,38-14-24.8,121-41-11.4,
2,2019-01-15,723,10.30000019,188,186,51,27,38-14-23.8,121-40-20.3,
2,2019-01-15,801,9.600000381,2314,6650,50,28,38-02-47.3,121-50-44.9,Meter Check changed to station avg
2,2019-01-15,804,9.600000381,1262,1737,45,28,38-01-03.2,121-47-53.6,
2,2019-01-16,418,10.80000019,27490,31500,67,13,38-04-01.6,122-05-49.0,
2,2019-01-16,602,10.10000038,11440,16360,50,21,38-07-09.1,122-02-35.2,
2,2019-01-16,606,10,6850,7700,30,36,38-10-13.1,122-01-17.6,
2,2019-01-16,609,9.699999809,1732,1702,33,38,38-10-01.9,121-56-17.0,
2,2019-01-16,610,10,884,1006,40,32,38-07-18.4,121-53-20.5,
2,2019-01-17,405,11.10000038,24080,27810,55,22,38-02-24.9,122-08-53.9,GPS coordinates corrected
2,2019-01-17,411,11,19670,24330,50,21,38-03-09.8,122-04-23.6,
2,2019-01-17,501,10.39999962,13090,15850,60,27,38-04-21.6,122-01-19.0,
2,2019-01-17,504,10.89999962,17310,18700,60,21,38-03-10.7,121-59-07.9,
2,2019-01-17,508,10.10000038,5530,10120,48,30,38-02-55.0,121-54-55.7,
2,2019-01-17,519,10.19999981,10480,12020,50,30,38-04-28.1,121-57-23.7,
2,2019-01-17,520,10.39999962,3028,4092,45,38,38-01-53.4,121-51-29.7,
3,2019-01-28,809,10.60000038,263,282,35,44,38-03-17.5,121-41-28.3,
3,2019-01-28,812,10.60000038,234,239,42,48,38-05-21.8,121-38-15.4,
3,2019-01-28,815,10.5,226,227,40,48,38-05-33.8,121-34-24.0,
3,2019-01-28,901,11,284,284,57,30,38-02-42.9,121-37-10.3,
3,2019-01-28,902,11,397,400,100,28,38-00-59.2,121-34-55.1,
3,2019-01-28,906,11.19999981,279,268,70,31,38-03-04.1,121-30-26.4,
3,2019-01-28,910,11.60000038,338,380,78,24,38-00-13.8,121-27-05.6,
3,2019-01-28,912,12.10000038,566,571,90,17,37-58-07.8,121-22-17.9,
3,2019-01-28,914,11.5,508,514,130,13,37-57-58.7,121-31-51.1,
