CBSampleID,TowRowID,CBMicrocystis,CBMeterSerial,CBMeterIn,CBMeterOut,CBMeterDifference,CBComments,CBMeterEstimate,CBTowCode
1265,4831,,23924,212319,222642,10323,,,
1266,2549,,23924,261611,271383,9772,,,
1267,13354,,23924,232489,237020,4531,5 min tow,,
1268,5302,,23924,241585,251514,9929,,,
1269,8321,,23924,315975,325564,9589,,,
1270,11771,,23924,296977,306275,9298,,,
1271,16481,,23924,281406,291284,9878,,,
1272,18759,,24651,927272,940405,13133,,,
1273,12911,,24651,292052,304749,12697,,,
1274,1449,,23924,193061,202564,9503,,,
1275,11233,,24651,966827,979123,12296,,,
1276,12193,,24651,8705,21752,13047,,,
1277,18133,,24651,889192,900717,11525,,,
1278,8012,,24651,165179,176549,11370,,,
1279,13480,,24651,459977,473400,13423,,,
1280,6131,,24651,382917,394455,11538,,,
1281,18201,,24651,329321,340571,11250,,,
1282,8458,,24651,540007,553893,13886,,,
1283,18054,,24651,579409,591949,12540,,,
1284,12835,,24651,617553,630182,12629,,,
1285,11782,,24651,420077,433175,13098,,,
1286,16756,,24651,500819,513486,12667,,,
1287,18137,,24651,889504,906414,16910,,,
1288,11183,,24651,939982,956880,16898,,,
1289,8519,,24651,988874,1005803,16929,,,
1290,1283,,24651,696794,714558,17764,,,
1291,1737,,24651,648614,665327,16713,,,
1292,11201,,24651,791824,808158,16334,,,
1293,2524,,24651,841875,857770,15895,,,
1294,18413,,24651,756009,774431,18422,,,
1295,5497,,23924,447010,455473,8463,,,
1296,12098,,23924,420777,432477,11700,,,
1297,393,,23924,394357,402683,8326,,,
1298,1801,,23924,367137,375529,8392,,,
1299,5124,,23924,338815,348405,9590,,,
1300,7699,,23924,467617,474818,7201,,,
1301,11833,,23924,490146,498830,8684,,,
1302,7609,,23924,532157,541625,9468,,,
1303,14166,,23924,516295,525467,9172,,,
1304,14221,,23924,663887,672770,8883,,,
1305,7948,,24651,76393,95451,19058,,,
1306,12147,,24651,186963,204910,17947,,,
1307,11765,,24651,114953,132586,17633,,,
1308,1354,,24651,150097,168825,18728,,,
1309,11867,,24651,291695,309014,17319,,,
1310,12570,,24651,258332,275756,17424,,,
1311,12489,,24651,223402,240733,17331,,,
1312,12462,,23924,557113,565355,8242,,,
1313,12220,,23924,682352,691877,9525,,,
1314,96,,23924,618730,626857,8127,,,
1315,19806,,23924,645068,654072,9004,,,
1316,2594,,23924,601204,609896,8692,,,
1317,18420,,24651,38904,57184,18280,,,
1318,6118,,23924,583759,592309,8550,,,
1319,6570,,23924,828749,838200,9451,,,
1320,6158,,23924,803904,812947,9043,,,
1321,1404,,23924,857511,867120,9609,,,
1322,2600,,23924,702055,711919,9864,,,
1323,16872,,23924,722057,732134,10077,,,
1324,14136,,23924,740987,751011,10024,,,
1325,11305,,23924,757616,766870,9254,,,
1326,11154,,23924,786254,795306,9052,,,
1327,12971,,23924,66953,77247,10294,,,
1328,2636,,23924,5181,16020,10839,,,
1329,1463,,23924,887924,898916,10992,,,
1330,8354,,23924,38335,48669,10334,,,
1331,12578,,23924,939574,949344,9770,,,
1332,12164,,23924,981987,991009,9022,,,
1333,12538,,23924,959985,970595,10610,,,
1334,18151,,23924,905967,917109,11142,,,
1335,18267,,23924,151872,160398,8526,,,
1336,6162,,23924,168725,175988,7263,,,
1337,15249,,23924,128980,136721,7741,,,
1338,12528,,23924,197700,203500,5800,,,
1339,6842,,23924,109100,115680,6580,,,
1340,19588,,23924,88189,95357,7168,,,
1341,18752,,23924,228797,235549,6752,,,
1342,19969,,23924,247970,250987,3017,"CB bottle full, possibly slowed down meter",,
1343,18159,,23924,210833,218700,7867,,,
1344,7682,,23924,378997,388177,9180,,,
1345,62,,24651,489659,507128,17469,,,
1346,6184,,24651,524853,541768,16915,,,
1347,3878,,23924,263672,273152,9480,,,
1348,1266,,24651,325554,341055,15501,,,
1349,4969,,24651,419736,437031,17295,,,
1350,18257,,24651,454410,471961,17551,,,
1351,18064,,23924,398261,408650,10389,,,
1352,6786,,23924,294212,303625,9413,,,
1353,6195,,23924,361384,369900,8516,,,
1354,1833,,23924,312808,322737,9929,,,
1355,11761,,23926,332364,341950,9586,,,
1356,18392,,24651,559225,576465,17240,,,
1357,2659,,24651,359166,376701,17535,,,
1358,13201,,24651,394319,411165,16846,,,
1359,13100,,23924,457812,467177,9365,,,
1360,5233,,23924,438292,447963,9671,,,
1361,1460,,23924,417804,427656,9852,,,
1362,7982,,23924,549933,559489,9556,,,
1363,1386,,23924,476828,485834,9006,,,
1364,11829,,23924,533676,540955,7279,,,
1365,18150,,23924,515624,524671,9047,,,
1366,8110,,23924,569107,579157,10050,,,
1367,11148,,23924,722032,732761,10729,,,
1368,8221,,23924,750529,759571,9042,,,
1369,12862,,23924,624055,633972,9917,,,
1370,18425,,23924,604066,614245,10179,,,
1371,13298,,23924,681998,692364,10366,,,
1372,7618,,23924,777086,786501,9415,,,
1373,11928,,23924,711106,720162,9056,,,
1374,8285,,23924,653043,662720,9677,,,
1375,19772,,23684,995493,1006788,11295,,,
1376,13296,,23684,20627,31143,10516,,,
1377,12839,,23684,935716,948608,12892,,,
1378,5427,,23684,903247,914568,11321,,,
1379,8049,,23684,869191,880315,11124,"Changed CB flowmeter, readings seemed low with previous one",,
1380,6617,,23684,972910,981894,8984,,,
1381,16973,,23684,77596,89336,11740,,,
1382,6153,,23684,50896,57232,6336,,,
1383,5164,,23684,112673,123679,11006,,,
1384,6144,,23684,226541,237776,11235,,,
1385,923,,24651,625233,641193,15960,,,
1386,19645,,24651,722819,738685,15866,,,
1387,976,,24651,664137,671429,7292,5 min tow,,
1388,6840,,24651,679123,694385,15262,,,
1389,11188,,24651,796845,813608,16763,,,
1390,6140,,24651,770573,786502,15929,,,
1391,11245,,24651,738687,754553,15866,,,
1392,1819,,23684,135304,146448,11144,,,
1393,1375,,23684,270255,281167,10912,,,
1394,5507,,23684,204631,215178,10547,,,
1395,7517,,24651,593261,608990,15729,,,
1396,11814,,23684,249146,260735,11589,,,
1397,5433,,23684,158930,170204,11274,,,
1398,1066,,23684,181226,192556,11330,,,
1399,11849,,23684,423070,433804,10734,,,
1400,12277,,23684,401195,412218,11023,,,
1401,19580,,23684,386858,396577,9719,,,
1402,6779,,23684,371661,379830,8169,,,
1403,12195,,23684,311882,323452,11570,,,
1404,5178,,23684,334600,345783,11183,,,
1405,13050,,23684,356687,367376,10689,,,
1406,8114,,23684,292780,303826,11046,,,
1407,12064,,23684,554788,564635,9847,,,
1408,19900,,23684,615228,625709,10481,,,
1409,3799,,23684,456567,467675,11108,,,
1410,5628,,23684,647067,657501,10434,,,
1411,12566,,23684,517458,527356,9898,,,
1412,19850,,23684,578506,588189,9683,,,
1413,16873,,23684,533930,544425,10495,,,
1414,9560,,23684,488035,498562,10527,,,
1415,19503,,23684,765875,775906,10031,,,
1416,1195,,23684,797298,807896,10598,,,
1417,1798,,23684,734456,744832,10376,,,
1418,11938,,23684,829230,840152,10922,,,
1419,12200,,23684,704120,713947,9827,,,
1420,2554,,23684,673302,683411,10109,,,
1421,12900,,23684,908886,919122,10236,,,
1422,6565,,23684,851040,856261,5221,,,
1423,11106,,23684,877890,888042,10152,,,
1424,1262,,24651,991074,1008101,17027,,,
1425,53,,23684,3745,13941,10196,,,
1426,6621,,23684,983427,993434,10007,,,
1427,12978,,23684,23906,34097,10191,,,
1428,5633,,24651,904554,922142,17588,,,
1429,4837,,23684,38760,43438,4678,,,
1430,5509,,24651,866135,883643,17508,,,
1431,19929,,23684,643417,653626,10209,,,
1432,19753,,23684,63310,73318,10008,,,
1433,1345,,24651,939634,956721,17087,,,
1434,12125,,24651,975353,982931,7578,,,
1435,7685,,23684,962947,973117,10170,,,
1436,1752,,23684,934109,943909,9800,,,
1437,1794,,24651,830226,848700,18474,,,
1438,8273,,23684,161518,171198,9680,,,
1439,3791,,23684,103362,112827,9465,,,
1440,19819,,23684,142439,152032,9593,,,
1441,7977,,23684,82948,93052,10104,,,
1442,16449,,23684,197968,206977,9009,,,
1443,7576,,23684,216266,225668,9402,,,
1444,19962,,23684,244957,254708,9751,,,
1445,19566,,23684,181029,190645,9616,,,
1446,13510,,23684,273852,284092,10240,,,
1447,5082,,23684,443449,454181,10732,,,
1448,4972,,23684,477288,484428,7140,,,
1449,14191,,23684,417180,428852,11672,,,
1450,12483,,23684,354394,364226,9832,,,
1451,4880,,23684,385579,397328,11749,,,
1452,11929,,23684,331407,340036,8629,,,
1453,5115,,23684,304512,314559,10047,,,
1454,6633,,23684,372047,381342,9295,,,
1455,8135,,23684,522391,533996,11605,,,
1456,11726,,23684,499026,510499,11473,,,
1457,2548,,23684,574748,584403,9655,,,
1458,1012,,23684,604337,615598,11261,,,
1459,16853,,23684,639136,649986,10850,,,
1460,1746,,23684,684628,695726,11098,,,
1461,1304,,23684,652047,662416,10369,,,
1462,12704,,24650,214244,223162,8918,,,
1463,5371,,24650,260338,270135,9797,,,
1464,5464,,24650,334532,341476,6944,,,
1465,12140,,24650,287316,295945,8629,,,
1466,14097,,24650,320657,328077,7420,,,
1467,18176,,24650,372087,375874,3787,,,
1468,13249,,24650,346849,351914,5065,,,
1469,4934,,24661,16851,31798,14947,,,
1470,12153,,24661,202072,216692,14620,,,
1471,1467,,24661,230323,245080,14757,,,
1472,19610,,24661,173211,187641,14430,,,
1473,2688,,24661,85808,100685,14877,,,
1474,16486,,24661,143558,158889,15331,,,
1475,16779,,24661,58180,71041,12861,,,
1476,18398,,24560,367128,372061,4933,CB taken on Tow 2,,
1477,12778,,24661,289262,302679,13417,,,
1478,12231,,24661,447992,462212,14220,,,
1479,12006,,24661,490902,505519,14617,,,
1480,11312,,24661,336366,349383,13017,,,
1481,4828,,24661,416500,430052,13552,,,
1482,1144,,24661,376281,390231,13950,,,
1483,6216,,24661,525063,531992,6929,,,
1484,6571,,24661,258952,266734,7782,,,
1485,4834,,24661,680590,692101,11511,,,
1486,2681,,24661,618440,633711,15271,,,
1487,13040,,24661,649666,658152,8486,,,
1488,13318,,24661,549883,560385,10502,,,
1489,7832,,24661,587871,603557,15686,CB sample has 2 tags,,
1490,1276,,24661,751529,768329,16800,,,
1491,11137,,24661,722161,737351,15190,,,
1492,7060,,24661,776239,792300,16061,,,
1493,13147,,24661,871850,889048,17198,,,
1494,17011,,24661,51880,67822,15942,,,
1495,14117,,24661,923182,940341,17159,,,
1496,6632,,24661,956829,972579,15750,,,
1497,18386,,24661,4960,20359,15399,,,
1498,6736,,24661,824230,840345,16115,,,
1499,11750,,24661,138007,151372,13365,,,
1500,8290,,24661,164844,177502,12658,,,
1501,18097,,24661,97407,110991,13584,,,
1502,3747,,24645,989614,997855,8241,"CB net wrapped inside other net, re-towed",,
1503,7837,,24650,600202,611049,10847,,,
1504,52,,24650,515490,527263,11773,,,
1505,6501,,24650,487115,490117,3002,,,
1506,1130,,24650,386474,401400,14926,,,
1507,12932,,24645,864325,873891,9566,Taped up CB housing,,
1508,12753,,24650,637106,644495,7389,,,
1509,921,,24645,998228,1006755,8527,,,
1510,7481,,24650,671564,682454,10890,,,
1511,5289,,24645,964742,973602,8860,,,
1512,18357,,24645,911848,921413,9565,,,
1513,19585,,24645,946111,955233,9122,"CB re-towed, net covered CB housing",,
1514,6132,,24645,892617,902144,9527,,,
1515,6440,,24650,710758,722207,11449,,,
1516,5393,,24650,742506,751296,8790,,,
1517,1409,,24650,792453,800776,8323,,,
1518,6926,,24650,816774,829039,12265,CB in and out of water due to depth,,
1519,18390,,24650,886396,895893,9497,,,
1520,19547,,24650,842066,849956,7890,,,
1521,1350,,24645,106114,114863,8749,,,
1522,18143,,24645,23847,27284,3437,,,
1523,11960,,24645,122457,130644,8187,,,
1524,11276,,24650,858079,867827,9748,,,
1525,13260,,24645,72048,80217,8169,,,
1526,5514,,24645,146609,155330,8721,,,
1527,8200,,24650,776833,784383,7550,"CB taken on Tow 2, spilled 1st sample",,
1528,12767,,24645,47787,55909,8122,,,
1529,8419,,24645,199397,207965,8568,,,
1530,1344,,24645,224557,233327,8770,,,
1531,12888,,24645,277676,283692,6016,,,
1532,12525,,24645,173008,181268,8260,,,
1533,9441,,24650,31835,41790,9955,,,
1534,8292,,24650,55548,65712,10164,,,
1535,19818,,24650,71962,81513,9551,,,
1536,5417,,24650,995753,1005096,9343,,,
1537,11136,,24650,974364,985605,11241,,,
1538,18299,,24650,16029,25509,9480,,,
1539,4857,,24650,934775,944627,9852,,,
1540,12904,,24650,914814,924517,9703,,,
1541,12845,,24645,251238,260447,9209,,,
1542,13352,,24645,516626,528738,12112,,,
1543,16841,,24650,439716,451096,11380,,,
1544,12780,,24650,337923,350339,12416,,,
1545,8072,,24650,373092,383849,10757,,,
1546,6111,,24650,289509,297573,8064,,,
1547,12250,,24650,265813,273873,8060,,,
1548,11180,,24645,300895,313831,12936,,,
1549,4935,,24645,340085,354090,14005,,,
1550,5227,,24645,554090,568076,13986,,,
1551,12870,,24650,406515,417363,10848,,,
1552,14213,,24645,476432,489892,13460,,,
1553,18172,,24645,393368,408185,14817,,,
1554,14252,,24645,435576,448547,12971,,,
1555,4959,,24650,311592,325237,13645,,,
1556,13058,,24645,681297,696842,15545,,,
1557,19668,,24645,739370,754034,14664,"CB in and out of water, re-towed on Tow 2",,
1558,14334,,24645,595556,609297,13741,,,
1559,6222,,24645,638857,652692,13835,,,
1560,13381,,24650,606526,617116,10590,,,
1561,1755,,24650,475067,488259,13192,,,
1562,9511,,24645,771003,786850,15847,Wind increased tow speed; held cable @ 125' and pulled in @ 30 sec to keep CB submerged,,
1563,8173,,24650,639485,650612,11127,,,
1564,6142,,24650,513278,526782,13504,,,
1565,14101,,24650,550013,562211,12198,,,
1566,3746,,24650,588973,598395,9422,,,
1567,12550,,24650,660148,671122,10974,,,
1568,15930,,24645,918548,926591,8043,,,
1569,11783,,24645,895455,903125,7670,,,
1570,8425,,24645,967004,975215,8211,,,
1571,5350,,24645,941835,950568,8733,,,
1572,7637,,24645,999771,1008091,8320,CB taken on Tow 2,,
1573,11740,,24650,693003,701533,8530,,,
1574,6444,,24650,818439,827937,9498,,,
1575,9475,,24650,837487,851836,14349,,,
1576,18368,,24650,740626,754564,13938,,,
1577,7690,,24650,724819,732359,7540,,,
1578,18178,,24650,768058,781107,13049,,,
1579,12063,,24650,709563,717259,7696,,,
1580,13372,,24645,873347,881517,8170,,,
1581,7590,,24650,793482,805837,12355,,,
1582,19964,,24645,118407,131975,13568,,,
1583,19793,,24645,145837,159411,13574,,,
1584,7643,,24645,173176,186614,13438,,,
1585,14331,,24645,62457,76444,13987,,,
1586,19875,,24650,865672,872633,6961,,,
1587,11950,,24645,90222,104155,13933,,,
1588,11739,,24650,945276,953783,8507,,,
1589,8271,,24645,34504,48840,14336,CB taken on Tow 2,,
1590,18053,,24645,48858,55749,6891,2 minute tow,,
1591,13292,,24650,954383,962440,8057,,,
1592,18283,,24650,927673,936389,8716,,,
1593,7883,,24650,911686,919536,7850,,,
1594,5284,,24650,894826,902433,7607,,,
1595,4829,,24650,902779,911069,8290,,,
1596,8390,,24645,16578,,,Switched to starboard winch,,
1597,19600,,24650,879823,887016,7193,,,
1598,16444,,24650,15038,29150,14112,,,
1599,16837,,24650,993192,1004198,11006,,,
1600,6563,,24650,971470,982582,11112,,,
1601,8476,,24650,110963,123001,12038,,,
1602,19922,,24650,155840,166709,10869,,,
1603,16982,,24650,75552,86572,11020,,,
1604,8129,,24650,42133,54121,11988,,,
1605,13011,,24650,281429,288799,7370,,,
1606,12055,,24650,270356,278539,8183,,,
1607,9542,,24650,308786,315226,6440,CB taken on Tow 2,,
1608,2032,,24650,234336,241299,6963,,,
1609,8405,,24650,252819,258129,5310,,,
1610,6771,,24650,211606,219279,7673,,,
1611,8349,,24650,317616,324533,6917,,,
1612,6204,,24650,186063,193386,7323,,,
1613,15231,,24650,424322,435403,11081,,,
1614,7893,,24650,333576,345089,11513,,,
1615,7627,,24650,390143,401726,11583,,,
1616,6849,,24650,363665,372168,8503,,,
1617,12227,,24650,486012,496272,10260,,,
1618,7617,,24650,457121,468561,11440,,,
1619,7936,,24650,573866,583630,9764,,,
1620,6841,,24650,545638,555676,10038,,,
1621,3744,,24650,516753,525926,9173,,,
1622,11258,,24645,289947,303198,13251,,,
1623,14363,,24645,249238,262542,13304,,,
1624,6538,,24645,274777,287327,12550,,,
1625,8112,,24645,369547,383217,13670,,,
1626,13166,,24645,343498,356522,13024,,,
1627,6234,,24645,316925,330177,13252,,,
1628,16814,,24645,226790,238642,11852,,,
1629,4819,,24650,636632,648225,11593,,,
1630,19955,,24650,789392,801267,11875,,,
1631,13020,,24650,764950,777271,12321,,,
1632,11884,,24650,741678,753328,11650,,,
1633,15902,,24650,672535,684105,11570,,,
1634,1427,,24645,200550,214795,14245,,,
1635,1275,,24650,707868,719275,11407,,,
1636,932,,24650,601341,614232,12891,,,
1637,14364,,24650,861912,873995,12083,,,
1638,8392,,24650,885672,897503,11831,,,
1639,19888,,24650,837089,849428,12339,,,
1640,14366,,24650,812942,824956,12014,,,
1641,16440,,24650,943965,955424,11459,,,
1642,5267,,24650,975278,983938,8660,,,
1643,12043,,24650,5768,17001,11233,,,
1644,6602,,24650,920914,932252,11338,,,
1645,6135,,24650,149965,161631,11666,,,
1646,18373,,24650,40540,51142,10602,,,
1647,1788,,24650,122671,133677,11006,,,
1648,5313,,24650,61942,72085,10143,,,
1649,13182,,24650,212558,222087,9529,,,
1650,8127,,24650,182970,192591,9621,,,
1651,11807,,24650,82280,91613,9333,,,
1652,18063,,24650,101476,112269,10793,,,
1653,6638,,24650,321098,331348,10250,,,
1654,12054,,24650,231770,242136,10366,,,
1655,5158,,24650,281230,291528,10298,,,
1656,4896,,24650,252735,263626,10891,,,
1657,12777,,24650,311446,315859,4413,CB in & out of water due to depth,,
1658,5113,,24650,352537,362297,9760,CB out of water during pull (~30 sec),,
1659,13261,,24650,433108,443655,10547,,,
1660,19821,,24650,411740,422221,10481,,,
1661,3772,,24650,382241,391826,9585,,,
1662,19751,,24645,528223,540064,11841,,,
1663,11810,,24650,463371,474062,10691,,,
1664,1178,,24645,397456,409794,12338,,,
1665,11213,,24645,422787,434968,12181,,,
1666,1305,,24645,484316,495297,10981,,,
1667,886,,24645,447424,453350,5926,5 min. tow,,
1668,6481,,24645,550557,560511,9954,,,
1669,11139,,24650,554272,565309,11037,,,
1670,2647,,24645,459766,471909,12143,,,
1671,19948,,24650,,,,"Weeds - CB retow, low invalid STN  FM used tow 2 value.",,
1672,12954,,24650,911236,921083,9847,,,
1673,18417,,24650,525361,534992,9631,,,
1674,11801,,24650,507871,516174,8303,,,
1675,16441,,24650,585791,595791,10000,,,
1676,14311,,24645,504561,515886,11325,,,
1677,8385,,24650,606270,616459,10189,,,
1678,16970,,24650,754325,763404,9079,,,
1679,5019,,24650,627049,638061,11012,,,
1680,7529,,24650,735389,744848,9459,,,
1681,5320,,24650,680175,690495,10320,,,
1682,1448,,24650,779405,787805,8400,,,
1683,6598,,24650,796360,805773,9413,"CB above water frequently due to high winds, towed with current due to high winds",,
1684,13371,,24650,712068,722465,10397,,,
1685,1204,,24650,648582,658737,10155,,,
1686,6797,,24650,858189,865002,6813,,,
1687,12567,,24650,848961,855882,6921,CB retow,,
1688,12972,,24650,819880,827681,7801,,,
1689,8517,,24650,865653,875513,9860,Possible start CB: 865633; Estimate as 0 -> 8984 based on average at station,,
1690,1219,,24650,420789,442387,21598,CB retow,,
1691,1364,,24650,896693,897099,406,numbers are correct,,
1692,11942,,24650,944805,951597,6792,,,
1693,18110,,24650,967016,977453,10437,,,
1694,8132,,24650,988162,999537,11375,,,
1695,1131,,24650,23126,34539,11413,,,
1696,11164,,24650,57953,64756,6803,CB in and out of the water,,
1697,11822,,24650,74282,88201,13919,,,
1698,14172,,24650,116116,128767,12651,,,
1699,12864,,24650,201318,215031,13713,,,
1700,11303,,24650,175462,187786,12324,,,
1701,8161,,24650,155519,167353,11834,,,
1704,19972,1,23924,814234,820874,6640,,,
1705,19972,1,23924,814234,820874,6640,,,
1706,19975,1,23924,792174,798764,6590,,,
1707,19978,0,23924,618737,625680,6943,,,
1708,19981,1,23924,769244,775967,6723,,,
1709,19984,1,23924,724987,732051,7064,,,
1710,19985,0,24650,126832,144508,17676,,,
1711,19988,0,24650,170131,189169,19038,,,
1712,19988,0,24650,170131,189169,19038,,,
1713,19991,0,24650,228754,247904,19150,,,
1715,19997,0,24650,577622,594180,16558,,,
1716,20000,0,24650,626776,642813,16037,,,
1717,20003,0,24650,28830,48677,19847,,,
1718,20006,0,24650,674322,686925,12603,,,
1719,20008,0,24650,492308,509824,17516,,,
1720,20011,0,24650,544305,561147,16842,,,
1721,20014,1,24650,699165,718247,19082,,,
1722,20017,0,24650,988532,279,-988253,,,
1723,20020,0,24650,928695,948923,20228,,,
1724,20023,0,24650,869542,889946,20404,,,
1725,20026,0,24650,808395,829049,20654,,,
1726,20029,0,23924,888731,893781,5050,CB Microcystis not recorded on data sheet,,
1727,20032,0,23924,867130,872647,5517,,,
1728,20035,0,23924,833287,839984,6697,,,
1729,20038,0,23924,852274,857360,5086,,,
1730,20041,0,23924,906491,912311,5820,,,
1731,20044,0,23924,918357,924131,5774,,,
1732,20047,0,23924,985107,991604,6497,,,
1733,20050,0,23924,929911,932851,2940,,,
1734,20053,0,23924,936304,941834,5530,,,
1735,20056,0,23924,947584,953534,5950,,,
1736,20059,0,23924,959658,965564,5906,,,
1737,20062,0,23924,971928,978731,6803,,,
1738,20065,0,24650,454434,473343,18909,,,
1739,20068,1,24650,755098,772467,17369,,,
1740,20071,0,23924,597651,604634,6983,,,
1741,20076,1,23924,704217,711087,6870,,,
1742,20079,1,23924,682284,689288,7004,,,
1743,20082,1,23924,639704,646777,7073,,,
1744,20085,1,23924,660484,667144,6660,,,
1745,20088,1,23924,747924,754631,6707,,,
1746,20091,0,24650,88574,107315,18741,,,
1747,20094,0,23924,189141,193024,3883,,,
1748,20094,0,23924,189141,193024,3883,,,
1749,20094,0,23924,189141,193024,3883,,,
1750,20097,0,23924,176587,181049,4462,,,
1751,20100,1,23924,231964,235174,3210,,,
1752,20102,0,23924,247744,251861,4117,,,
1753,20104,0,23924,237924,239131,1207,,,
1754,20106,0,23924,241261,244471,3210,,,
1755,20106,0,23924,241261,244471,3210,,,
1756,20108,0,23924,263151,266844,3693,,,
1757,20110,0,23924,255484,259181,3697,,,
1758,20112,0,24650,339182,356864,17682,,,
1759,20115,1,23924,1871,7131,5260,,,
1760,20118,1,23924,162871,167147,4276,,,
1761,20118,0,23924,162871,167147,4276,,,
1762,20121,1,23924,148001,153021,5020,,,
1763,20124,1,23924,17424,21634,4210,,,
1764,20127,1,23924,131477,137164,5687,,,
1765,20130,1,23924,102927,108297,5370,,,
1766,20133,1,23924,86544,91597,5053,,,
1767,20136,1,23924,69547,75044,5497,,,
1768,20139,1,23924,50217,55987,5770,,,
1769,20142,1,23924,117751,122281,4530,,,
1770,20145,0,23924,271754,275628,3874,,,
1771,20147,1,23924,33291,38634,5343,,,
1772,20150,0,23924,214377,218321,3944,,,
1773,20153,0,23924,201954,205831,3877,,,
1774,20156,0,23924,225711,229124,3413,,,
1775,20158,0,24650,751703,771163,19460,,,
1776,20161,0,24650,500880,520434,19554,,,
1777,20165,0,24650,654946,674598,19652,,,
1778,20168,0,24650,694675,713606,18931,,,
1779,20171,0,24650,42502,59383,16881,,,
1780,20174,0,24650,286089,305630,19541,,,
1781,20174,0,24650,286089,305630,19541,,,
1782,20177,0,24650,142090,159795,17705,,,
1783,20180,0,24650,79521,97273,17752,,,
1784,20183,0,24650,983834,3505,-980329,,,
1785,20186,0,24650,928030,946320,18290,,,
1786,20189,0,24650,867902,887468,19566,,,
1787,20192,0,24650,556864,576476,19612,,,
1788,20195,1,24650,614642,635007,20365,,,
1789,20197,0,24650,444810,464331,19521,,,
1790,20200,0,24650,391902,410133,18231,,,
1791,20203,0,24650,808710,829119,20409,,,
1792,20206,0,24650,818454,832787,14333,,,
1793,20209,0,24650,861732,876562,14830,,,
1794,20212,0,24650,764851,781829,16978,,,
1795,20215,0,24650,730452,747459,17007,,,
1796,20218,0,24650,677000,695012,18012,,,
1797,20221,0,24650,383650,400953,17303,,,
1798,20224,0,24650,316182,333949,17767,,,
1799,20226,0,24650,284061,302102,18041,,,
1800,20228,1,24650,236724,252894,16170,,,
1801,20231,1,24650,453626,471932,18306,,,
1802,20233,1,24650,453926,471932,18006,,,
1803,20236,0,24650,808200,815922,7722,"CB out of water frequently due to very low depth, depth of station between 3.5 and 4ft.",,
1804,20236,0,24650,808200,815922,7722,CB out of water frequently due to very low depth. Depth for station between 3.5 and 4 ft.,,
1805,20239,0,24650,624580,642059,17479,,,
1806,20242,0,24650,573680,590415,16735,,,
1807,20245,0,24650,523634,539955,16321,,,
1808,20248,0,23924,319944,322811,2867,,,
1809,20251,1,23924,311868,314541,2673,,,
1810,20254,0,23924,302611,306194,3583,,,
1811,20257,1,23924,418117,421028,2911,,,
1812,20260,1,24656,427791,429781,1990,,,
1813,20262,1,23924,432148,434261,2113,"Spilled CB, no CB sample.",,
1815,20266,1,23924,435005,436491,1486,,,
1816,20268,0,23924,437774,440014,2240,,,
1817,20270,1,23924,457284,459261,1977,,,
1818,20272,1,23924,454811,475284,20473,CB taken in tow 2,,
1819,20274,1,23924,450188,452618,2430,CB taken in tow 2,,
1820,20276,1,24650,187224,205847,18623,,,
1821,20279,1,24650,471932,489137,17205,,,
1822,20282,1,23924,279327,282337,3010,,,
1823,20285,1,23924,329591,332788,3197,,,
1824,20288,1,23924,348704,352842,4138,"Spilled CB, CB tow 3",,
1825,20291,1,23924,287409,291251,3842,,,
1826,20296,1,23924,379371,382471,3100,,,
1827,20299,1,23924,390531,394941,4410,,,
1828,20302,1,23924,401948,405881,3933,,,
1829,20305,1,23924,295098,297634,2536,,,
1830,20308,1,23924,411128,413078,1950,,,
1831,20311,1,23924,352841,356358,3517,,,
1832,20314,1,23924,795007,801687,6680,,,
1833,20314,1,23924,795007,801687,6680,,,
1834,20316,1,23924,733560,736160,2600,,,
1835,20319,1,23924,621753,626260,4507,,,
1836,20322,1,23924,744830,748940,4110,,,
1837,20325,1,23924,664670,670030,5360,,,
1838,20328,1,23924,649761,654260,4499,,,
1839,20331,1,23924,606504,611424,4920,,,
1840,20334,1,23924,782010,788587,6577,,,
1841,20337,1,23924,635930,640804,4874,,,
1842,20340,1,23924,583980,588210,4230,,,
1843,20343,1,23924,597130,601528,4398,,,
1844,20345,1,23724,691320,696109,4789,,,
1845,20347,1,23924,681064,685947,4883,,,
1846,20349,1,23924,754633,754970,337,,,
1847,20351,1,24650,892780,909860,17080,,,
1848,20354,1,23924,700543,704475,3932,,,
1849,20357,1,23924,755293,761071,5778,,,
1850,20359,0,24650,623870,639137,15267,CB taken on Tow 2,,
1851,20362,1,23924,723084,725963,2879,,,
1852,20365,1,23924,808273,815620,7347,,,
1853,20367,1,23924,771760,776583,4823,,,
1854,20369,1,24650,198050,215762,17712,,,
1855,20372,1,23924,711877,714640,2763,,,
1856,20375,1,23924,823947,830530,6583,,,
1857,20377,0,24650,561570,577899,16329,,,
1858,20380,1,24650,988852,4083,-984769,,,
1859,20383,1,23924,766107,768687,2580,,,
1860,20386,1,24650,941489,958100,16611,,,
1861,20389,0,23924,717913,719513,1600,,,
1862,20392,1,24650,86092,101793,15701,,,
1863,20394,0,24650,148760,165683,16923,,,
1864,20397,1,24650,115992,131862,15870,,,
1865,20399,0,24650,519180,534064,14884,,,
1866,20402,1,24650,36772,53543,16771,,,
1867,20405,1,24650,250450,266619,16169,,,
1868,20407,0,24650,298395,314071,15676,,,
1869,20410,0,24650,346171,362648,16477,,,
1870,20413,0,24650,395362,411583,16221,,,
