SampleRowID,SampleDate,StationCode,UserName,Survey,TemperatureTop,TemperatureBottom,Secchi,ConductivityTop,ConductivityBottom,TideCode,DepthBottom,CableOut,SampleComments,TowDirection,WindDirection,Microcystis,TurbidityTop,Weather,Waves,StartLatDegrees,StartLatMinutes,StartLatSeconds,StartLongDegrees,StartLongMinutes,StartLongSeconds,EndLatDegrees,EndLatMinutes,EndLatSeconds,EndLongDegrees,EndLongMinutes,EndLongSeconds,NetErrors,FlowmeterErrors,TowErrors,DataErrors,SampleErrors,OtherErrors,FieldsheetCorrected
4387,1998-08-01,602,Admin,3,21.22221947,,23,1575,1696,4,8,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4388,1998-08-01,606,Admin,3,22.5,,13,793,795,4,25,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4389,1998-08-01,609,Admin,3,21.11111069,,14,643,644,3,22,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4390,1998-08-01,610,Admin,3,21.38888931,,25,215,215,2,12,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4391,1998-08-02,320,Admin,3,20.38888741,,58,22660,23920,4,10,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4392,1998-08-02,323,Admin,3,19.88889122,,60,21040,27230,4,11,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4393,1998-08-02,329,Admin,3,20.88888931,,47,21550,24050,4,13,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4394,1998-08-02,334,Admin,3,20.77777863,,36,22170,21230,4,10,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4395,1998-08-02,336,Admin,3,20.94444275,,62,12330,19890,4,25,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4396,1998-08-02,340,Admin,3,21.00000191,,55,14370,17888,4,15,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4397,1998-08-12,809,Admin,4,24.44444466,,60,148,205,4,40,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4398,1998-08-12,902,Admin,4,25.55555534,,94,156,156,4,20,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4399,1998-08-12,906,Admin,4,26.94444466,,61,192,192,2,36,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4400,1998-08-12,910,Admin,4,26.11111069,,40,350,350,2,36,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4401,1998-08-12,912,Admin,4,25.55555534,,38,363,363,2,36,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4402,1998-08-12,914,Admin,4,26.11111069,,52,288,288,4,20,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4403,1998-08-12,915,Admin,4,26.11111069,,48,171,171,4,20,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4404,1998-08-12,918,Admin,4,26.66666794,,42,204,204,4,21,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4405,1998-08-13,704,Admin,4,23.88888931,,42,166,162,2,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4406,1998-08-13,706,Admin,4,23.33333206,,41,148,150,1,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4407,1998-08-13,707,Admin,4,23.33333206,,40,146,161,4,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4408,1998-08-13,711,Admin,4,22.77777672,,46,133,135,4,10,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4409,1998-08-13,801,Admin,4,24.44444466,,33,277,277,2,22,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4410,1998-08-13,804,Admin,4,25.27777672,,41,211,212,2,40,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4411,1998-08-13,812,Admin,4,24.16666794,,72,139,131,4,22,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4412,1998-08-13,815,Admin,4,23.61111069,,74,139,139,4,12,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4413,1998-08-13,919,Admin,4,21.11111069,,92,94,94,2,14,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4414,1998-08-14,501,Admin,4,22.5,,15,4562,5000,4,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4415,1998-08-14,504,Admin,4,23.33333206,,20,1912,2693,4,20,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4416,1998-08-14,508,Admin,4,23.88888931,,25,550,585,4,50,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4417,1998-08-14,513,Admin,4,23.88888931,,41,199,192,4,50,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4418,1998-08-14,519,Admin,4,23.33333206,,15,954,942,4,8,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4419,1998-08-14,520,Admin,4,23.88888931,,28,393,406,1,30,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4420,1998-08-15,405,Admin,4,22.5,,39,15140,17620,2,15,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4421,1998-08-15,411,Admin,4,22.22222328,,24,8510,9210,1,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4422,1998-08-15,418,Admin,4,20.55555534,,24,9400,11630,4,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4423,1998-08-15,602,Admin,4,21.94444466,,13,3832,3576,4,7,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4424,1998-08-15,606,Admin,4,23.33333206,,9,2642,2629,4,23,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4425,1998-08-15,609,Admin,4,20.83333206,,10,341,1065,4,23,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4426,1998-08-15,610,Admin,4,23.33333206,,27,349,356,2,13,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4427,1998-08-16,320,Admin,4,17.5,,22,24860,29170,4,12,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4428,1998-08-16,323,Admin,4,20,,16,26100,26540,4,11,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4429,1998-08-16,329,Admin,4,20,,14,23860,23790,2,9,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4430,1998-08-16,334,Admin,4,17.77777863,,22,24100,24000,1,10,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4431,1998-08-16,336,Admin,4,17.22222137,,20,23120,28830,2,16,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4432,1998-08-16,340,Admin,4,21.66666794,,34,15360,17020,2,9,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4433,1998-08-26,809,Admin,5,21.66666794,,71,172,292,4,40,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4434,1998-08-26,902,Admin,5,22.77777672,,101,151,151,4,22,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4435,1998-08-26,906,Admin,5,23.33333206,,53,178,178,2,34,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4436,1998-08-26,910,Admin,5,23.61111069,,40,404,404,2,36,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4437,1998-08-26,912,Admin,5,23.05555534,,51,390,390,1,38,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4438,1998-08-26,914,Admin,5,23.88888931,,59,304,304,4,22,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4439,1998-08-26,915,Admin,5,23.88888931,,61,160,160,4,21,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4440,1998-08-26,918,Admin,5,24.44444466,,51,198,198,4,23,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4441,1998-08-27,704,Admin,5,21.11111069,,58,147,149,2,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4442,1998-08-27,706,Admin,5,21.11111069,,70,146,148,2,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4443,1998-08-27,707,Admin,5,20.55555534,,64,147,146,2,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4444,1998-08-27,711,Admin,5,20.27777672,,54,142,140,1,11,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4445,1998-08-27,801,Admin,5,23.05555534,,45,179,180,2,20,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4446,1998-08-27,804,Admin,5,23.33333206,,60,162,162,2,30,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4447,1998-08-27,812,Admin,5,21.66666794,,77,139,182,4,20,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4448,1998-08-27,815,Admin,5,21.16666603,,84,141,141,4,14,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4449,1998-08-27,919,Admin,5,19.44444466,,86,104,104,2,14,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4450,1998-08-28,501,Admin,5,21.11111069,,18,2810,3125,4,28,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4451,1998-08-28,504,Admin,5,22.22222328,,18,1122,1401,1,28,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4452,1998-08-28,508,Admin,5,22.22222328,,31,241,266,2,60,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4453,1998-08-28,513,Admin,5,21.38888931,,50,162,172,4,50,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4454,1998-08-28,519,Admin,5,22.22222328,,25,378,377,4,10,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4455,1998-08-28,520,Admin,5,22.77777672,,28,206,205,2,40,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4456,1998-08-29,405,Admin,5,21.11111069,,43,9880,13640,2,16,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4457,1998-08-29,411,Admin,5,21.38888931,,34,4451,12590,1,26,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4458,1998-08-29,418,Admin,5,21.38888931,,32,584,16730,1,34,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4459,1998-08-29,602,Admin,5,21.38888931,,18,1324,1435,4,13,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4460,1998-08-29,606,Admin,5,22.77777672,,17,1792,1814,4,24,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4461,1998-08-29,609,Admin,5,21.94444466,,13,1797,1763,4,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4462,1998-08-29,610,Admin,5,21.66666794,,23,249,260,4,13,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4463,1998-08-30,320,Admin,5,16.66666603,,85,22920,24040,4,8,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4464,1998-08-30,323,Admin,5,16.94444466,,59,14130,18100,4,12,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4465,1998-08-30,329,Admin,5,19.44444466,,45,19620,20500,4,14,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4466,1998-08-30,334,Admin,5,19.44444466,,50,18310,19120,4,9,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4467,1998-08-30,340,Admin,5,20,,51,12560,17630,2,11,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4468,1999-07-06,809,Admin,1,22.22222328,,52,200,200,4,50,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4469,1999-07-06,902,Admin,1,22.77777672,,66,232,232,4,22,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4470,1999-07-06,910,Admin,1,25.83333206,,42,416,416,4,37,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4471,1999-07-06,912,Admin,1,25,,39,570,570,2,35,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4472,1999-07-06,914,Admin,1,25,,41,393,393,4,27,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4473,1999-07-06,915,Admin,1,23.50000191,,63,192,192,4,21,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4474,1999-07-06,918,Admin,1,23.44444275,,45,220,220,4,21,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4475,1999-07-07,704,Admin,1,22.11111259,,29,156,161,2,24,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4476,1999-07-07,706,Admin,1,21.66666794,,42,138,146,2,34,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4477,1999-07-07,707,Admin,1,21.66666794,,51,134,134,1,29,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4478,1999-07-07,711,Admin,1,21.00000191,,80,124,124,4,12,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4479,1999-07-07,812,Admin,1,21.94444466,,69,150,150,4,20,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4480,1999-07-07,815,Admin,1,21.94444466,,66,146,146,4,12,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4481,1999-07-07,906,Admin,1,22.77777672,,61,185,185,2,35,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4482,1999-07-07,919,Admin,1,20.83333206,,61,129,129,2,14,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4483,1999-07-08,501,Admin,1,21.55555725,,25,7180,8220,4,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4484,1999-07-08,504,Admin,1,21.66666794,,22,4234,4372,4,22,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4485,1999-07-08,508,Admin,1,22.05555344,,21,1573,1692,4,50,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4486,1999-07-08,513,Admin,1,21.66666794,,34,412,475,4,50,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4487,1999-07-08,519,Admin,1,21.44444466,,21,2474,2533,4,7,100,SB for this station are in 2 bags,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4488,1999-07-08,801,Admin,1,21.94444466,,38,465,468,2,21,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4489,1999-07-08,804,Admin,1,21.66666794,,37,321,353,2,32,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4490,1999-07-09,323,Admin,1,19.44444466,,37,31400,31140,4,12,125,"Boat:; Scrutiny
Crew:",,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4491,1999-07-09,340,Admin,1,20.55555534,,34,23600,24660,4,12,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4492,1999-07-09,602,Admin,1,20.72222519,,16,8000,7540,4,6,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4493,1999-07-09,606,Admin,1,21.66666794,,20,5210,5260,4,22,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4494,1999-07-09,609,Admin,1,21.11111069,,18,3433,2427,3,22,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4495,1999-07-09,610,Admin,1,21.11111069,,20,2722,2780,2,12,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4496,1999-07-10,405,Admin,1,19.44444466,,7,15060,16800,2,15,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4497,1999-07-10,411,Admin,1,20.11111069,,12,9260,9910,2,25,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4498,1999-07-10,418,Admin,1,19.44444466,,10,10390,14310,2,30,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4499,1999-07-10,520,Admin,1,22.22222328,,20,636,764,4,40,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4500,1999-07-19,809,Admin,2,20.83333206,,48,254,266,4,38,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4501,1999-07-19,902,Admin,2,20.83333206,,60,271,271,4,22,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4502,1999-07-19,906,Admin,2,23.33333206,,54,155,155,2,36,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4503,1999-07-19,910,Admin,2,24.72222328,,45,393,393,4,38,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4504,1999-07-19,912,Admin,2,25.55555534,,41,612,612,2,36,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4505,1999-07-19,914,Admin,2,21.38888931,,47,329,329,4,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4506,1999-07-19,915,Admin,2,22.77777672,,57,198,198,4,23,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4507,1999-07-19,918,Admin,2,23.33333206,,48,222,222,4,21,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4508,1999-07-20,704,Admin,2,20.83333206,,33,227,227,2,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4509,1999-07-20,706,Admin,2,20.55555534,,56,142,142,1,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4510,1999-07-20,707,Admin,2,20.55555534,,68,136,136,4,25,175,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4511,1999-07-20,711,Admin,2,19.44444466,,75,131,131,4,10,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4512,1999-07-20,804,Admin,2,21.38888931,,57,715,715,2,35,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4513,1999-07-20,812,Admin,2,20.55555534,,64,159,159,4,22,150,Van Doren came unhooked at this station:  no bottom ECs for 7/20/99,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4514,1999-07-20,815,Admin,2,21.11111069,,78,141,141,3,14,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4515,1999-07-20,919,Admin,2,18.88888931,,64,135,135,2,13,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4516,1999-07-21,501,Admin,2,17.77777863,,23,6770,7120,4,27,175,All Delta smelt taken by UCD/USFWS graduate students,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4517,1999-07-21,504,Admin,2,20,,30,3123,5940,4,24,150,All Delta smelt taken by UCD/USFWS graduate students,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4518,1999-07-21,508,Admin,2,20.83333206,,24,1998,2311,4,40,200,All Delta smelt taken by UCD/USFWS graduate students,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4519,1999-07-21,513,Admin,2,19.72222137,,25,421,444,4,50,200,All Delta smelt taken by UCD/USFWS graduate students,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4520,1999-07-21,519,Admin,2,19.72222137,,24,2381,2370,4,8,100,All Delta smelt taken by UCD/USFWS graduate students,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4521,1999-07-21,801,Admin,2,19.72222137,,32,701,698,2,22,150,All Delta smelt taken by UCD/USFWS graduate students,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4522,1999-07-22,323,Admin,2,19.44444466,,48,27350,27730,4,13,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4523,1999-07-22,340,Admin,2,17.77777863,,36,22040,24060,2,14,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4524,1999-07-22,602,Admin,2,20,,18,6560,6450,4,6,100,All Delta smelt taken by UCD/USFWS graduate students,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4525,1999-07-22,606,Admin,2,20.55555534,,24,6810,6670,4,22,150,"All Delta smelt taken by UCD/USFWS graduate students
***All SB remeasured in the lab.   2 extra SB added to tow 1",,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4526,1999-07-22,609,Admin,2,20,,22,4516,4528,3,29,175,"All Delta smelt taken by UCD/USFWS graduate students
***All SB remeasured in the lab.  1 extra SB added to tow 1",,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4527,1999-07-22,610,Admin,2,20,,24,3000,3008,2,12,100,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4528,1999-07-23,405,Admin,2,18.88888931,,19,1300,1448,2,14,125,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4529,1999-07-23,411,Admin,2,19.72222137,,29,752,821,4,22,150,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4530,1999-07-23,418,Admin,2,19.44444466,,24,1117,1193,2,30,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4531,1999-07-23,520,Admin,2,19.72222137,,42,765,967,4,35,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4532,1999-08-02,809,Admin,3,19.72222137,,43,242,258,4,40,200,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
