GearID,TowID,GearCode,MeterSerial,MeterStart,MeterEnd,MeterCheck,Comments
16603,23357,2,23813,231736,254559,22823,
16604,23499,2,23813,999195,22898,23703,
16605,23639,2,23813,91467,114341,22874,
16606,23765,2,23813,573334,598575,25241,
16607,23928,2,23814,990822,14332,23510,
16608,24075,2,23814,940638,964526,23888,
16609,1090,2,13287,191462,212529,21067,
16610,1210,2,13287,698570,719452,20882,
16611,1091,2,13287,253446,271906,18460,
16612,1212,2,13287,760486,781076,20590,
16613,1333,2,13287,374583,395854,21271,
16614,1447,2,13291,506166,527917,21751,
16615,1562,2,13287,100995,125957,24962,
16616,1667,2,13287,581238,604379,23141,
16617,1785,2,13287,330938,355134,24196,
16618,1853,2,13327,594075,611788,17713,
16619,1973,2,13327,839862,859599,19737,
16620,2086,2,13327,125641,135673,10032,
16621,2195,2,13327,314345,334088,19743,
16622,2390,2,13327,774130,795856,21726,
16623,2512,2,13327,679649,700635,20986,
16624,2637,2,13327,357152,378553,21401,
16625,2764,2,13327,995170,17783,22613,
16626,2836,2,14958,149458,170298,20840,
16627,3354,2,14958,680750,710500,29750,
16628,3473,2,14958,99801,121015,21214,
16629,3706,2,13327,940567,954012,13445,
16630,3822,2,14977,109081,127515,18434,
16631,4044,2,6150,885085,907692,22607,
16632,4262,2,6150,221235,242265,21030,
16633,4398,2,6150,171782,195585,23803,
16634,4653,2,6150,505256,528726,23470,
16635,4773,2,14982,243436,265522,22086,
16636,4882,2,14982,794484,815624,21140,
16637,5013,2,14982,633246,655130,21884,
16638,5135,2,14982,377434,397575,20141,
16639,5285,2,14982,627016,638439,11423,
16640,5658,2,14979,648620,661223,12603,
16641,5769,2,14979,125396,142112,16716,
16642,5908,2,14979,898875,910711,11836,
16643,6025,2,12945,810832,833400,22568,
16644,6150,2,12945,511259,532187,20928,
16645,6283,2,12945,432261,453324,21063,
16646,6398,2,12945,214253,235982,21729,
16647,6529,2,12945,715356,737440,22084,
16648,6649,2,12945,287112,309818,22706,
16649,6773,2,12945,998761,21030,22269,
16650,6889,2,13291,336020,360297,24277,
16651,7033,2,9794,904658,927092,22434,
16652,7155,2,9794,608699,629244,20545,
16653,7278,2,9794,357311,378327,21016,
16654,7404,2,9794,8538,29015,20477,
16655,7530,2,9794,719585,740379,20794,
16656,7651,2,9794,259474,280767,21293,
16657,7853,2,12204,523288,547110,23822,
16658,7984,2,12441,446348,469169,22821,
16659,8103,2,12441,207462,219620,12158,
16660,8226,2,12441,932766,954925,22159,
16661,8340,2,12441,623382,647224,23842,
16662,8471,2,14982,70830,93667,22837,
16663,8581,2,14982,636342,659500,23158,
16664,8710,2,14982,562955,583120,20165,
16665,9039,2,12994,906239,931772,25533,
16666,9156,2,12994,710418,732987,22569,
16667,9283,2,12994,552311,576594,24283,
16668,9400,2,12994,308818,332448,23630,
16669,9621,2,16976,341547,363824,22277,
16670,9741,2,16976,406022,427845,21823,
16671,9843,2,14979,840860,864764,23904,
16672,9982,2,14979,277783,300698,22915,
16673,10101,2,14979,171282,195907,24625,
16674,10230,2,14979,400000,425285,25285,
16675,10349,2,12994,370636,393784,23148,
16676,10465,2,14958,37976,62519,24543,
16677,10594,2,14958,17480,40218,22738,
16678,10720,2,14958,893056,917382,24326,
16679,10929,2,14977,280255,301175,20920,
16680,11040,2,19299,608085,630077,21992,
16681,11176,2,14977,639490,663574,24084,
16682,11312,2,14977,467982,491732,23750,
16683,11468,2,14977,203929,226150,22221,
16684,11594,2,14977,715035,742636,27601,
16685,11700,2,19296,358615,383276,24661,
16686,11852,2,19296,775537,797389,21852,
16687,11984,2,19296,543276,565800,22524,
16688,12222,2,12441,560931,584638,23707,
16689,12345,2,12441,590896,615896,25000,
16690,12468,2,12441,459715,483997,24282,
16691,12684,2,21920,577264,600638,23374,
16692,12814,2,21920,424089,447999,23910,
16693,12939,2,21920,137940,159509,21569,
16694,13216,2,21920,914690,937336,22646,
16695,13365,2,21920,222728,245168,22440,
16696,13500,2,21920,302782,328055,25273,
16697,13639,2,14979,839157,862335,23178,
16698,13976,2,14977,912480,936093,23613,
16699,14110,2,14977,999437,22294,22857,
16700,14247,2,14977,327105,350219,23114,
16701,14392,2,21920,212122,236637,24515,
16702,14506,2,23286,197091,221332,24241,
16703,14775,2,21920,510872,535579,24707,
16704,14895,2,23286,982196,8897,26701,
16705,15015,2,23286,343123,368749,25626,
16706,15130,2,23286,9997,34570,24573,
16707,15285,2,21920,257373,279357,21984,
16708,15421,2,23286,302370,326859,24489,
16709,15553,2,23749,229912,253302,23390,
16710,15680,2,23749,663255,685883,22628,
16711,15840,2,23813,361369,382782,21413,
16712,16012,2,23749,284562,307072,22510,
16713,16123,2,23813,645764,667981,22217,
16714,16264,2,23813,269161,293055,23894,
16715,16402,2,23813,119513,143321,23808,
16716,16715,2,24596,280004,302928,22924,
16717,16865,2,24584,914158,938085,23927,
16718,16992,2,24584,471556,496041,24485,
16719,17076,2,24584,597548,623109,25561,
16720,17275,2,24584,579123,603015,23892,
16721,17438,2,24596,265697,289442,23745,
16722,17576,2,24596,5024,28680,23656,
16723,17717,2,24596,861214,886304,25090,
16724,17856,2,24596,781876,807014,25138,
16725,17994,2,24653,250547,273676,23129,
16726,18142,2,24648,434680,459303,24623,
16727,18279,2,24648,210825,234195,23370,
16728,18420,2,24648,71004,95338,24334,
16729,18562,2,24648,838858,861948,23090,
16730,18689,2,24648,534497,558399,23902,
16731,18847,2,24648,136847,161006,24159,
16732,18986,2,24648,861682,885625,23943,
16733,19127,2,24648,667139,692141,25002,
16734,19271,2,24579,710750,734135,23385,
16735,19409,2,24579,270482,292884,22402,
16736,19544,2,24579,72737,95063,22326,
16737,19684,2,24579,586472,610085,23613,
16738,19826,2,24579,331133,355565,24432,
16739,19961,2,24579,494901,518125,23224,
16740,20107,2,24579,169528,194692,25164,
16741,20244,2,24579,971542,996266,24724,
16742,20347,2,23811,412567,433777,21210,
16743,20648,2,23811,728154,752356,24202,
16744,20785,2,23811,476682,500613,23931,
16745,20928,2,23811,195833,219100,23267,
16746,21067,2,23811,954972,979349,24377,
16747,21239,2,24565,886263,907554,21291,
16748,21345,2,23811,66917,91517,24600,
16749,21489,2,23811,836732,861626,24894,
16750,21630,2,23811,611565,635637,24072,
16751,21886,2,24579,261494,284385,22891,
16752,22122,2,23813,533370,557932,24562,
16753,22263,2,23813,367661,392444,24783,
16754,22404,2,23813,195725,221758,26033,
16755,22542,2,23813,61294,87304,26010,
16756,22683,2,23813,896170,921075,24905,
16757,22834,2,24567,594012,619283,25271,
16758,22954,2,23813,9358,31900,22542,
16759,23086,2,23813,613819,637439,23620,
16760,23227,2,23813,435093,458955,23862,
16761,23362,2,23813,302803,327164,24361,
16762,23502,2,23813,70975,95171,24196,
16763,23644,2,23813,20772,45304,24532,
16764,23768,2,23813,494752,520675,25923,
16765,23932,2,23814,65313,90084,24771,
16766,24078,2,23814,867760,892086,24326,
16767,1095,2,13287,312949,333054,20105,
16768,1216,2,13287,820836,841069,20233,
16769,1337,2,13287,434153,454936,20783,
16770,1448,2,13291,565904,586322,20418,
16771,1566,2,13287,173875,197855,23980,
16772,1671,2,13287,650275,673724,23449,
16773,1789,2,13287,403711,415881,12170,
16774,1855,2,13327,646125,662744,16619,
16775,1976,2,13327,899779,921375,21596,
16776,2392,2,13327,836595,858543,21948,
16777,2515,2,13327,739271,758580,19309,
16778,2640,2,13327,421518,443919,22401,
16779,2767,2,13327,61178,81105,19927,
16780,2839,2,14958,209381,230026,20645,
16781,3355,2,14958,736661,751592,14931,
16782,3476,2,14958,161270,181343,20073,
16783,3711,2,13327,998468,21141,22673,
16784,3825,2,14977,167132,178987,11855,
16785,4045,2,6150,951456,972950,21494,
16786,4264,2,6150,285671,307039,21368,
16787,4399,2,6150,237824,259725,21901,
16788,4656,2,6150,567790,587725,19935,
16789,4776,2,14982,307221,328352,21131,
16790,4887,2,14982,859443,881400,21957,
16791,5016,2,14982,696450,716029,19579,
16792,5140,2,14982,438110,459293,21183,
16793,5288,2,14982,658822,669272,10450,
16794,5472,2,14982,864814,875041,10227,
16795,5660,2,14979,684205,695702,11497,
16796,5773,2,14979,81181,99263,18082,
16797,5910,2,14979,930783,940488,9705,
16798,6028,2,12945,875436,896690,21254,
16799,6155,2,12945,572686,593231,20545,
16800,6287,2,12945,493894,514430,20536,
16801,6530,2,12945,778027,790494,12467,
16802,6652,2,12945,351718,373371,21653,
16803,6776,2,12945,65610,87381,21771,
16804,6894,2,13291,404596,426966,22370,
16805,7037,2,9794,970202,992554,22352,
16806,7158,2,9794,670265,690056,19791,
16807,7283,2,9794,422686,442767,20081,
16808,7407,2,9794,68739,88841,20102,
16809,7532,2,9794,771795,783871,12076,
16810,7654,2,9794,323060,342937,19877,
16811,7856,2,12204,591105,615357,24252,
16812,7989,2,12441,513632,536942,23310,
16813,8107,2,12441,260727,283899,23172,
16814,8230,2,12441,997095,20071,22976,
16815,8343,2,12441,691670,714661,22991,
16816,8475,2,14982,139450,162564,23114,
16817,8584,2,14982,704029,726753,22724,
16818,8713,2,14982,626230,646655,20425,
16819,9040,2,12994,976462,453,23991,
16820,9159,2,12994,776516,798714,22198,
16821,9287,2,12994,621577,643977,22400,
16822,9404,2,12994,378284,401356,23072,
16823,9626,2,16976,411522,432930,21408,
16824,9845,2,14979,911465,935076,23611,
16825,9985,2,14979,348375,372908,24533,
16826,10106,2,14979,245813,269468,23655,
16827,10233,2,14979,470381,493295,22914,
16828,10352,2,12994,441135,464626,23491,
16829,10468,2,14958,111252,134972,23720,
16830,10596,2,14958,86306,109572,23266,
16831,10723,2,14958,962424,984898,22474,
16832,10931,2,14977,340848,361375,20527,
16833,11041,2,19299,675055,697591,22536,
16834,11179,2,14977,711299,735809,24510,
16835,11315,2,14977,535222,557355,22133,
16836,11471,2,14977,945924,967975,22051,
16837,11597,2,14977,789002,812209,23207,
16838,11703,2,19296,430481,453863,23382,
16839,11855,2,19296,837110,858249,21139,
16840,11989,2,19296,611534,634249,22715,
16841,12225,2,12441,630876,654197,23321,
16842,12348,2,12441,661685,684536,22851,
16843,12470,2,12441,530038,552542,22504,
16844,12686,2,21920,646939,670059,23120,
16845,12819,2,21920,495403,519215,23812,
16846,12942,2,21920,201146,222941,21795,
16847,13221,2,21920,982362,4408,22046,
16848,13368,2,21920,288669,309115,20446,
16849,13503,2,21920,374829,398039,23210,
16850,13644,2,14979,908089,930958,22869,
16851,13979,2,14977,980813,5712,24899,
16852,14113,2,14977,65880,87012,21132,
16853,14251,2,14977,255261,278795,23534,
16854,14396,2,21920,284171,307115,22944,
16855,14507,2,23286,270363,295037,24674,
16856,14779,2,21920,581024,604697,23673,
16857,14898,2,23286,60800,86632,25832,
16858,15017,2,23286,418469,444197,25728,
16859,15132,2,23286,78871,101487,22616,
16860,15287,2,21920,322886,343879,20993,
16861,15422,2,23286,373309,396506,23197,
16862,15556,2,23749,301346,325425,24079,
16863,15683,2,23749,722925,742085,19160,
16864,15843,2,23813,430384,454941,24557,
16865,16015,2,23749,352911,375594,22683,
16866,16124,2,23813,711446,733104,21658,
16867,16267,2,23813,337678,361054,23376,
16868,16405,2,23813,50584,73709,23125,
16869,16717,2,24596,351402,375298,23896,
16870,16866,2,24584,984432,7976,23544,
16871,16997,2,24584,542472,565323,22851,
16872,17081,2,24584,672619,696681,24062,
16873,17279,2,24584,650717,674578,23861,
16874,17441,2,24596,333508,357675,24167,
16875,17579,2,24596,77437,100443,23006,
16876,17720,2,24596,935277,959731,24454,
16877,17859,2,24596,857526,882967,25441,
16878,17997,2,24653,319520,341832,22312,
16879,18145,2,24648,507140,531323,24183,
16880,18282,2,24648,280484,304415,23931,
16881,18423,2,24648,145041,168800,23759,
16882,18565,2,24648,906890,929935,23045,
16883,18692,2,24648,463141,488082,24941,
16884,18850,2,24648,206220,229209,22989,
16885,18989,2,24648,932725,955066,22341,
16886,19128,2,24648,739528,763365,23837,
16887,19272,2,24579,778313,799823,21510,
16888,19412,2,24579,334126,355566,21440,
16889,19545,2,24579,6593,29296,22703,
16890,19688,2,24579,654158,677232,23074,
16891,19829,2,24579,441094,465046,23952,
16892,19964,2,24579,566238,593041,26803,
16893,20111,2,24579,452965,477210,24245,
16894,20247,2,24579,43306,67260,23954,
16895,20351,2,23811,476312,496663,20351,
16896,20649,2,23811,808676,832776,24100,
16897,20790,2,23811,548295,570900,22605,
16898,20930,2,23811,265570,287423,21853,
16899,21072,2,23811,24787,48082,23295,
16900,21240,2,24565,952621,973386,20765,
16901,21350,2,23811,140847,166542,25695,
16902,21494,2,23811,911581,936805,25224,
16903,21634,2,23811,681860,705424,23564,
16904,21889,2,24579,330465,353654,23189,
16905,22124,2,23813,608368,632636,24268,
16906,22265,2,23813,442558,468504,25946,
16907,22407,2,23813,273374,298829,25455,
16908,22547,2,23813,137092,165944,28852,
16909,22686,2,23813,967944,991543,23599,
16910,22838,2,24567,668416,691356,22940,
16911,22956,2,23813,80660,104592,23932,
16912,23087,2,23813,684935,708532,23597,
16913,23229,2,23813,504449,527482,23033,
16914,23365,2,23813,375762,399981,24219,
16915,23505,2,23813,142987,166553,23566,
16916,23645,2,23813,736355,762246,25891,
16917,23771,2,23813,250930,275930,25000,
16918,23935,2,23814,136744,158576,21832,
16919,24080,2,23814,620969,644206,23237,
16920,1099,2,13287,368400,388283,19883,
16921,1219,2,13287,881446,901535,20089,
16922,1338,2,13287,496257,515138,18881,
16923,1452,2,13291,628759,649406,20647,
16924,1567,2,13287,244634,269116,24482,
16925,1675,2,13287,719795,742507,22712,
16926,1793,2,13287,450593,463278,12685,
16927,1858,2,13327,687565,702042,14477,
16928,1979,2,13327,959285,978312,19027,
16929,2199,2,13327,397039,408225,11186,
16930,2518,2,13327,796522,817009,20487,
16931,2642,2,13327,483482,501235,17753,
16932,2772,2,13327,121172,141903,20731,
16933,2841,2,14958,271415,291323,19908,
16934,3360,2,14958,798135,821735,23600,
16935,3477,2,14958,220185,240911,20726,
16936,3714,2,13327,66357,90187,23830,
16937,3827,2,14977,211168,226184,15016,
16938,4049,2,6150,18124,40510,22386,
16939,4268,2,6150,343965,366648,22683,
16940,4402,2,6150,299865,323015,23150,
16941,4549,2,6150,401069,421027,19958,
16942,4657,2,6150,627918,648305,20387,
16943,4780,2,14982,368510,390261,21751,
16944,4888,2,14982,922607,943101,20494,
16945,5019,2,14982,752874,769154,16280,
16946,5143,2,14982,497473,516615,19142,
16947,5290,2,14982,688884,698896,10012,
16948,5664,2,14979,739227,759770,20543,
16949,5913,2,14979,960476,970705,10229,
16950,6029,2,12945,934617,955902,21285,
16951,6158,2,12945,635313,655659,20346,
16952,6290,2,12945,556619,577404,20785,
16953,6400,2,12945,153088,173707,20619,
16954,6533,2,12945,817450,824543,7093,
16955,6656,2,12945,416893,438149,21256,
16956,6777,2,12945,0,10390,10390,
16957,6897,2,13291,471654,493631,21977,
16958,7040,2,9794,28834,55777,26943,
16959,7162,2,9794,728260,748042,19782,
16960,7286,2,9794,483992,503557,19565,
16961,7410,2,9794,118061,129060,10999,
16962,7534,2,9794,816170,827868,11698,
16963,7657,2,9794,383827,406893,23066,
16964,7859,2,12204,660127,681758,21631,
16965,7992,2,12441,576845,596439,19594,
16966,8108,2,12441,324235,344740,20505,
16967,8233,2,12441,63892,85946,22054,
16968,8347,2,12441,760164,782099,21935,
16969,8479,2,14982,207036,230264,23228,
16970,8587,2,14982,769937,792470,22533,
16971,8716,2,14982,687453,707986,20533,
16972,9043,2,12994,46970,71177,24207,
16973,9164,2,12994,842812,864480,21668,
16974,9288,2,12994,688997,711213,22216,
16975,9407,2,12994,450545,474798,24253,
16976,9628,2,16976,475184,496070,20886,
16977,9744,2,16976,471589,497912,26323,
16978,9849,2,14979,981635,4738,23103,
16979,10108,2,14979,465005,489188,24183,
16980,10238,2,14979,537415,560098,22683,
16981,10353,2,12994,509543,532608,23065,
16982,10469,2,14958,180092,203835,23743,
16983,10600,2,14958,154323,177129,22806,
16984,10726,2,14958,29035,51776,22741,
16985,10933,2,14977,401184,420902,19718,
16986,11044,2,19299,737037,759886,22849,
16987,11183,2,14977,781080,806524,25444,
16988,11316,2,14977,599909,621369,21460,
16989,11474,2,14977,10484,31110,20626,
16990,11600,2,14977,854736,878028,23292,
16991,11708,2,19296,501400,525902,24502,
16992,11858,2,19296,898004,909904,11900,
16993,11990,2,19296,666583,679161,12578,
16994,12351,2,12441,729004,750855,21851,
16995,12474,2,12441,597377,620252,22875,
16996,12690,2,21920,714079,735749,21670,
16997,12822,2,21920,564559,586748,22189,
16998,12943,2,21920,262939,282561,19622,
16999,13224,2,21920,48244,70417,22173,
17000,13371,2,21920,352185,374125,21940,
17001,13506,2,21920,442271,464756,22485,
17002,13645,2,14979,973627,997008,23381,
17003,13984,2,14977,51070,73166,22096,
17004,14114,2,14977,132027,153601,21574,
17005,14252,2,14977,189762,212116,22354,
17006,14397,2,21920,354421,377222,22801,
17007,14901,2,23286,137490,162801,25311,
17008,15020,2,23286,492897,517174,24277,
17009,15135,2,23286,151387,174259,22872,
17010,15292,2,21920,386845,409027,22182,
17011,15427,2,23286,441640,464372,22732,
17012,15561,2,23749,370991,393593,22602,
17013,15686,2,23749,786047,807721,21674,
17014,15846,2,23813,498347,519882,21535,
17015,16016,2,23749,420905,443801,22896,
17016,16129,2,23813,775957,797068,21111,
17017,16270,2,23813,406174,428632,22458,
17018,16406,2,23813,986928,7065,20137,
17019,16720,2,24596,421007,443051,22044,
17020,16869,2,24584,54099,77119,23020,
17021,17000,2,24584,612031,634855,22824,
17022,17084,2,24584,744511,769360,24849,
17023,17282,2,24584,720899,745260,24361,
17024,17442,2,24596,402859,425625,22766,
17025,17582,2,24596,148525,172502,23977,
17026,17723,2,24596,6094,31004,24910,
17027,17864,2,24596,933338,958047,24709,
17028,18001,2,24653,380602,393456,12854,
17029,18149,2,24648,576409,598893,22484,
17030,18287,2,24648,352018,376146,24128,
17031,18428,2,24648,214626,237381,22755,
17032,18569,2,24648,972383,994294,21911,
17033,18694,2,24648,391039,415108,24069,
17034,18852,2,24648,271642,293358,21716,
17035,18990,2,24648,233,23880,23647,
17036,19133,2,24648,939245,963323,24078,
17037,19277,2,24579,840246,862485,22239,
17038,19415,2,24579,403201,425592,22391,
17039,19550,2,24579,938669,960632,21963,
17040,19691,2,24579,721479,744080,22601,
17041,19832,2,24579,511745,535002,23257,
17042,19967,2,24579,641645,665283,23638,
17043,20114,2,24579,379993,404051,24058,
17044,20252,2,24579,114016,136972,22956,
17045,20352,2,23811,537715,560118,22403,
17046,20653,2,23811,22635,47127,24492,
17047,20793,2,23811,616712,639772,23060,
17048,20934,2,23811,330588,353971,23383,
17049,21073,2,23811,234899,258451,23552,
17050,21245,2,24565,16609,22692,6083,
17051,21352,2,23811,214711,238673,23962,
17052,21497,2,23811,985496,9714,24218,
17053,21637,2,23811,751101,774157,23056,
17054,21892,2,24579,414364,425711,11347,
17055,22128,2,23813,681111,704719,23608,
17056,22269,2,23813,518902,544111,25209,
17057,22410,2,23813,364725,389794,25069,
17058,22550,2,23813,214633,239533,24900,
17059,22691,2,23813,38110,61437,23327,
17060,22841,2,24567,741043,766045,25002,
17061,22960,2,23813,149040,171168,22128,
17062,23091,2,23813,753622,776148,22526,
17063,23231,2,23813,573995,596760,22765,
17064,23367,2,23813,445585,468739,23154,
17065,23507,2,23813,214565,238196,23631,
17066,23648,2,23813,809451,830756,21305,
17067,23776,2,23813,320479,341525,21046,
17068,23937,2,23814,195467,202147,6680,
17069,24083,2,23814,692563,715665,23102,
17070,1100,2,13287,429247,449694,20447,
17071,1221,2,13287,943439,964180,20741,
17072,1341,2,13287,558319,580198,21879,
17073,1456,2,13291,692371,713398,21027,
17074,1570,2,13287,318147,343460,25313,
17075,1677,2,13287,790521,814686,24165,
17076,1794,2,13287,483708,491248,7540,
17077,1862,2,13327,731473,743922,12449,
17078,1982,2,13327,17345,36646,19301,
17079,2520,2,13327,857340,878520,21180,
17080,2646,2,13327,543445,563992,20547,
17081,2845,2,14958,334246,352266,18020,
17082,3029,2,14958,259710,270058,10348,
17083,3135,2,14958,420173,430339,10166,
17084,3262,2,14958,897617,909442,11825,
17085,3363,2,14958,888555,901363,12808,
17086,3480,2,14958,342031,363053,21022,
17088,3830,2,14977,266331,284161,17830,
17089,4053,2,6150,86138,108587,22449,
17090,4271,2,6150,410850,431890,21040,
17091,4407,2,6150,365141,387125,21984,
17092,4662,2,6150,689810,710235,20425,
17093,4782,2,14982,431903,453498,21595,
17094,4892,2,14982,40819,59768,18949,
17095,5020,2,14982,806933,817373,10440,
17096,5293,2,14982,717994,728838,10844,
17097,5667,2,14979,802999,824510,21511,
17098,5917,2,14979,990671,5567,14896,
17099,6033,2,12945,998728,19546,20818,
17100,6161,2,12945,696936,717455,20519,
17101,6291,2,12945,620562,641920,21358,
17102,6659,2,12945,479962,500652,20690,
17103,6898,2,13291,538996,561139,22143,
17104,7043,2,9794,95860,115037,19177,
17105,7165,2,9794,866953,879540,12587,
17106,7288,2,9794,544644,564365,19721,
17107,7411,2,9794,161560,173192,11632,
17108,7538,2,9794,853247,864131,10884,
17109,7660,2,9794,448427,468373,19946,
17110,7862,2,12204,797570,819861,22291,
17111,7995,2,12441,636190,656695,20505,
17112,8113,2,12441,388019,410773,22754,
17113,8236,2,12441,129438,150468,21030,
17114,8350,2,12441,827054,849441,22387,
17115,8482,2,14982,275836,299479,23643,
17116,8589,2,14982,838046,861001,22955,
17117,8719,2,14982,748397,770857,22460,
17118,9048,2,12994,118527,141838,23311,
17119,9166,2,12994,908557,930511,21954,
17120,9291,2,12994,755531,777148,21617,
17121,9410,2,12994,522228,546847,24619,
17122,9632,2,16976,539518,561432,21914,
17123,9850,2,14979,51009,73012,22003,
17124,9990,2,14979,492138,515981,23843,
17125,10111,2,14979,317542,342921,25379,
17126,10240,2,14979,604554,628994,24440,
17127,10356,2,12994,578225,601231,23006,
17128,10472,2,14958,249523,272547,23024,
17129,10603,2,14958,221347,243888,22541,
17130,10729,2,14958,96685,119423,22738,
17131,10938,2,14977,459675,479108,19433,
17132,11049,2,19299,803576,826295,22719,
17133,11186,2,14977,853250,875836,22586,
17134,11320,2,14977,666006,688399,22393,
17135,11477,2,14977,73640,94636,20996,
17136,11603,2,14977,922617,945537,22920,
17137,11709,2,19296,573152,598541,25389,
17138,11860,2,19296,940076,952027,11951,
17139,11994,2,19296,723901,746044,22143,
17140,12230,2,12441,764715,786998,22283,
17141,12354,2,12441,796505,819631,23126,
17142,12477,2,12441,667654,691464,23810,
17143,12693,2,21920,794785,801430,6645,
17144,12825,2,21920,706408,733826,27418,
17145,12948,2,21920,322620,343429,20809,
17146,13226,2,21920,114245,137304,23059,
17147,13372,2,21920,417798,439406,21608,
17148,13508,2,21920,513708,537408,23700,
17149,13648,2,14979,40845,52982,12137,
17150,13985,2,14977,117657,140193,22536,
17151,14119,2,14977,196469,218272,21803,
17152,14256,2,14977,129082,149754,20672,
17153,14400,2,21920,423758,447588,23830,
17154,14903,2,23286,213319,237842,24523,
17155,15024,2,23286,565672,591104,25432,
17156,15140,2,23286,220343,243061,22718,
17157,15294,2,21920,452732,474417,21685,
17158,15429,2,23286,510581,534118,23537,
17159,15564,2,23749,440827,464515,23688,
17160,15689,2,23749,851848,873491,21643,
17161,15850,2,23813,562989,585099,22110,
17162,16019,2,23749,488417,510068,21651,
17163,16132,2,23813,840281,861752,21471,
17164,16273,2,23813,473507,495441,21934,
17165,16411,2,23813,921744,944295,22551,
17166,16724,2,24596,486067,508273,22206,
17167,16874,2,24584,124054,147591,23537,
17168,17003,2,24584,680378,703357,22979,
17169,17087,2,24584,814500,836562,22062,
17170,17285,2,24584,793579,817342,23763,
17171,17445,2,24596,470509,493720,23211,
17172,17585,2,24596,220158,244145,23987,
17173,17724,2,24596,79757,104396,24639,
17174,17865,2,24596,7412,32484,25072,
17175,18026,2,24653,469180,491311,22131,
17176,18150,2,24648,643417,666985,23568,
17177,18288,2,24648,423185,446380,23195,
17178,18429,2,24648,301570,325940,24370,
17179,18572,2,24648,41922,65470,23548,
17180,18697,2,24648,319158,342648,23490,
17181,18856,2,24648,336618,359652,23034,
17182,18993,2,24648,67980,89517,21537,
17183,19136,2,24648,809449,832319,22870,
17184,19280,2,24579,908161,931105,22944,
17185,19418,2,24579,468640,490813,22173,
17186,19553,2,24579,870445,893731,23286,
17187,19694,2,24579,789164,811761,22597,
17188,19833,2,24579,581825,605515,23690,
17189,19970,2,24579,711451,734671,23220,
17190,20117,2,24579,311621,335161,23540,
17191,20255,2,24579,183947,207275,23328,
17192,20355,2,23811,598257,618491,20234,
17193,20657,2,23811,879338,902642,23304,
17194,20794,2,23811,686217,709775,23558,
17195,20937,2,23811,400222,423910,23688,
17196,21078,2,23811,94217,116860,22643,
17197,21246,2,24565,45248,51298,6050,
17198,21355,2,23811,286353,311285,24932,
17199,21500,2,23811,85728,109854,24126,
17200,21641,2,23811,821207,844079,22872,
17201,21894,2,24579,459645,468731,9086,
17202,22131,2,23813,752752,776826,24074,
17203,22272,2,23813,590888,614242,23354,
17204,22413,2,23813,438916,463954,25038,
17205,22552,2,23813,273217,275120,1903,
17206,22694,2,23813,88366,95231,6865,
17207,22844,2,24567,815643,840425,24782,
17208,22963,2,23813,218115,241645,23530,
17209,23095,2,23813,823926,846822,22896,
17210,23234,2,23813,643345,666939,23594,
17211,23371,2,23813,515616,539616,24000,
17212,23512,2,23813,285651,309552,23901,
17213,23653,2,23813,878008,901776,23768,
17214,23779,2,23813,388576,411355,22779,
17215,23939,2,23814,217050,224694,7644,
17216,24086,2,23814,761684,784594,22910,
17217,1103,2,13287,486643,504587,17944,
17218,1224,2,13287,6482,25830,19348,
17219,1346,2,13287,624799,645878,21079,
17220,1457,2,13291,755661,776962,21301,
17221,1575,2,13287,391035,415997,24962,
17222,1680,2,13287,849761,862684,12923,
17223,1797,2,13287,505972,513063,7091,
17224,1863,2,13327,770856,779388,8532,
17225,1983,2,13327,74305,95102,20797,
17226,2523,2,13327,914858,935005,20147,
17227,2647,2,13327,604125,624942,20817,
17228,2774,2,13327,203103,223482,20379,
17229,2846,2,14958,414883,435839,20956,
17230,3031,2,14958,216655,227766,11111,
17231,3138,2,14958,386254,397064,10810,
17232,3266,2,14958,934771,946224,11453,
17233,3364,2,14958,848136,863042,14906,
17234,3485,2,14958,280461,299837,19376,
17235,3834,2,14977,321092,340642,19550,
17236,4055,2,6150,151885,175609,23724,
17237,4272,2,6150,473980,496098,22118,
17238,4410,2,6150,427880,449459,21579,
17239,4665,2,6150,751713,772478,20765,
17240,4784,2,14982,496202,517582,21380,
17241,4894,2,14982,982075,3320,21245,
17242,5025,2,14982,839772,850111,10339,
17243,5298,2,14982,749002,759638,10636,
17244,5670,2,14979,868283,890754,22471,
17245,5779,2,14979,6009,15124,9115,
17246,5920,2,14979,20297,30565,10268,
17247,6037,2,12945,60912,82105,21193,
17248,6163,2,12945,758226,779130,20904,
17249,6294,2,12945,684113,705473,21360,
17250,6404,2,12945,94563,109563,15000,
17251,6662,2,12945,531956,543616,11660,
17252,6902,2,13291,604917,628414,23497,
17253,7046,2,9794,157412,180798,23386,
17254,7166,2,9794,787531,807409,19878,
17255,7291,2,9794,605919,627950,22031,
17256,7416,2,9794,194039,204938,10899,
17257,7541,2,9794,896324,907689,11365,
17258,7663,2,9794,509667,529874,20207,
17259,7864,2,12204,727688,751193,23505,
17260,7996,2,12441,697402,718903,21501,
17261,8114,2,12441,450454,470789,20335,
17262,8237,2,12441,190914,210908,19994,
17263,8353,2,12441,895877,919392,23515,
17264,8485,2,14982,344303,370401,26098,
17265,8593,2,14982,907014,930658,23644,
17266,8721,2,14982,813223,835217,21994,
17267,9049,2,12994,190516,213984,23468,
