SampleRowID,SampleDate,SurveyNumber,StationCode,MethodCode,WaterTemperature,BottomTemperature,ConductivityTop,ConductivityBottom,CableOut,DepthBottom,Secchi,SecchiEstimated,Turbidity,SampleTimeStart,SampleTimeEnd,MeterStart,MeterEnd,MeterDifference,TideCode,TowDirectionCode,WeatherCode,Microcystis,WaveCode,WindDirection,StartLatDegrees,StartLatMinutes,StartLatSeconds,StartLongDegrees,StartLongMinutes,StartLongSeconds,EndLatDegrees,EndLatMinutes,EndLatSeconds,EndLongDegrees,EndLongMinutes,EndLongSeconds,Gear,TowDuration
6267,1996-02-06,8,341,MWTR,13.60000038,,599,,,20,0.180000007,FALSE,,0.53,,101761,120362,,2,1,,,,,,,,,,,,,,,,,,
6470,1996-02-06,8,401,MWTR,10.60000038,,401,780,,50,0.219999999,FALSE,,0.5,,157478,175139,,2,2,,,,,,,,,,,,,,,,,,
6676,1996-02-06,8,403,MWTR,10.80000019,,472,,,10,0.300000012,FALSE,,0.34,,192750,215876,,2,2,,,,,,,,,,,,,,,,,,
6880,1996-02-06,8,404,MWTR,10.60000038,,288,,,45,0.25999999,FALSE,,0.3,,175139,192750,,2,2,,,,,,,,,,,,,,,,,,
7103,1996-02-06,8,405,MWTR,10.80000019,,380,,,25,0.289999992,FALSE,,0.5,,215876,233163,,4,1,,,,,,,,,,,,,,,,,,
7249,1996-02-06,8,406,MWTR,10.5,,216,,,40,0.310000002,FALSE,,0.5,,233163,250802,,4,1,,,,,,,,,,,,,,,,,,
7450,1996-02-06,8,407,MWTR,10.69999981,,347,,,40,0.280000001,FALSE,,0.5,,250802,270912,,4,1,,,,,,,,,,,,,,,,,,
7617,1996-02-06,8,408,MWTR,10.69999981,,253,,,45,0.379999995,FALSE,,0.49,,270912,287021,,2,2,,,,,,,,,,,,,,,,,,
7821,1996-02-06,8,409,MWTR,10.60000038,,202,,,35,0.319999993,FALSE,,0.32,,287021,307869,,2,2,,,,,,,,,,,,,,,,,,
8043,1996-02-06,8,410,MWTR,10.69999981,,245,,,40,0.379999995,FALSE,,0.34,,307869,328401,,2,2,,,,,,,,,,,,,,,,,,
8247,1996-02-06,8,411,MWTR,10.60000038,,188,,,35,0.479999989,FALSE,,0.32,,328401,346402,,2,2,,,,,,,,,,,,,,,,,,
8420,1996-02-06,8,412,MWTR,10.80000019,,187,,,35,0.49000001,FALSE,,0.34,,346402,366489,,2,2,,,,,,,,,,,,,,,,,,
8619,1996-02-06,8,413,MWTR,10.89999962,,201,,,40,0.49000001,FALSE,,0.49,,366489,387712,,2,2,,,,,,,,,,,,,,,,,,
9160,1996-02-06,8,503,MWTR,11.10000038,,196,,,40,0.479999989,FALSE,,0.31,,416832,434426,,2,2,,,,,,,,,,,,,,,,,,
10005,1996-02-06,8,501,MWTR,10.89999962,,207,,,35,0.49000001,FALSE,,0.3,,387712,407275,,2,2,,,,,,,,,,,,,,,,,,
10186,1996-02-06,8,502,MWTR,11,,208,,,40,0.460000008,FALSE,,0.33,0.334722222,0,17932,,2,2,,,,,,,,,,,,,,,,,,
10589,1996-02-06,8,504,MWTR,11.19999981,,198,,,40,0.400000006,FALSE,,0.52,0.529166667,434426,453411,,2,2,,,,,,,,,,,,,,,,,,
10811,1996-02-06,8,505,MWTR,11.10000038,,191,,,50,0.409999996,FALSE,,0.52,0.530555556,453411,469665,,2,2,,,,,,,,,,,,,,,,,,
11062,1996-02-06,8,507,MWTR,11.5,,180,,,55,0.400000006,FALSE,,0.29,0.298611111,469665,486722,,2,2,,,,,,,,,,,,,,,,,,
11445,1996-02-06,8,508,MWTR,11.39999962,,176,,,60,0.469999999,FALSE,,0.52,0.53125,486722,506212,,2,2,,,,,,,,,,,,,,,,,,
11666,1996-02-06,8,509,MWTR,11.60000038,,168,,,40,0.419999987,FALSE,,0.33,0.340972222,506212,523746,,2,2,,,,,,,,,,,,,,,,,,
8845,1996-02-07,8,414,MWTR,11.10000038,,281,,,35,0.230000004,FALSE,,0.32,0.322916667,523746,541629,,2,2,,,,,,,,,,,,,,,,,,
9028,1996-02-07,8,415,MWTR,11.10000038,,243,,,35,0.230000004,FALSE,,0.29,0.300694444,541629,560846,,2,2,,,,,,,,,,,,,,,,,,
9377,1996-02-07,8,416,MWTR,11.10000038,,236,,,30,0.239999995,FALSE,,0.31,0.315972222,560846,580978,,2,2,,,,,,,,,,,,,,,,,,
9560,1996-02-07,8,417,MWTR,11.10000038,,220,,,35,0.239999995,FALSE,,0.5,0.50625,580978,599777,,2,2,,,,,,,,,,,,,,,,,,
9762,1996-02-07,8,418,MWTR,11.30000019,,273,,,35,0.25999999,FALSE,,0.47,0.472222222,599777,619366,,2,2,,,,,,,,,,,,,,,,,,
11231,1996-02-07,8,511,MWTR,12.10000038,,177,,,45,0.25999999,FALSE,,0.54,0.545138889,866377,888114,,2,2,,,,,,,,,,,,,,,,,,
11866,1996-02-07,8,510,MWTR,11.89999962,,166,,,40,0.219999999,FALSE,,0.4,0.403472222,847725,866377,,2,2,,,,,,,,,,,,,,,,,,
12253,1996-02-07,8,512,MWTR,12.19999981,,181,,,40,0.230000004,FALSE,,0.53,0.534027778,888114,909609,,2,2,,,,,,,,,,,,,,,,,,
12446,1996-02-07,8,513,MWTR,12.19999981,,178,,,55,0.209999993,FALSE,,0.6,0.611111111,909609,927534,,2,2,,,,,,,,,,,,,,,,,,
12694,1996-02-07,8,515,MWTR,11.10000038,,211,,,25,0.209999993,FALSE,,0.55,0.555555556,739587,760534,,2,2,,,,,,,,,,,,,,,,,,
12894,1996-02-07,8,516,MWTR,11.60000038,,170,,,15,0.230000004,FALSE,,0.56,0.565277778,760534,781492,,2,2,,,,,,,,,,,,,,,,,,
13108,1996-02-07,8,517,MWTR,11.5,,180,,,15,0.230000004,FALSE,,0.46,0.467361111,781492,802538,,2,2,,,,,,,,,,,,,,,,,,
13266,1996-02-07,8,518,MWTR,11.89999962,,178,,,10,0.230000004,FALSE,,0.55,0.551388889,802538,824694,,2,2,,,,,,,,,,,,,,,,,,
13493,1996-02-07,8,519,MWTR,12.19999981,,366,,,5,0.230000004,FALSE,,0.49,0.497916667,824694,847725,,2,2,,,,,,,,,,,,,,,,,,
13696,1996-02-07,8,601,MWTR,11.39999962,,211,,,15,0.219999999,FALSE,,0.58,0.591666667,719999,739587,,2,2,,,,,,,,,,,,,,,,,,
13910,1996-02-07,8,602,MWTR,11.19999981,,206,,,10,0.310000002,FALSE,,0.56,0.572222222,637876,657352,,2,2,,,,,,,,,,,,,,,,,,
14088,1996-02-07,8,603,MWTR,11.30000019,,218,,,10,0.25999999,FALSE,,0.57,0.578472222,619366,637876,,2,2,,,,,,,,,,,,,,,,,,
14316,1996-02-07,8,604,MWTR,12,,807,,,15,0.310000002,FALSE,,0.38,0.388194444,657352,675752,,2,2,,,,,,,,,,,,,,,,,,
14498,1996-02-07,8,605,MWTR,12.30000019,,1205,,,25,0.330000013,FALSE,,0.58,0.585416667,675752,701220,,2,2,,,,,,,,,,,,,,,,,,
14725,1996-02-07,8,606,MWTR,11.89999962,,1341,,,30,0.300000012,FALSE,,0.34,0.348611111,701220,719999,,2,1,,,,,,,,,,,,,,,,,,
14949,1996-02-07,8,608,MWTR,12.30000019,,194,,,20,0.289999992,FALSE,,0.33,0.334722222,927534,947605,,2,1,,,,,,,,,,,,,,,,,,
15172,1996-02-08,8,701,MWTR,11.10000038,,127,,,35,0.319999993,FALSE,,0.59,0.599305556,947605,966280,,2,1,,,,,,,,,,,,,,,,,,
17929,1996-02-08,8,802,MWTR,11.69999981,,191,,,25,0.319999993,FALSE,,0.58,0.584722222,966280,985984,,2,2,,,,,,,,,,,,,,,,,,
18595,1996-02-08,8,804,MWTR,11.5,,195,,,35,0.330000013,FALSE,,0.58,0.591666667,985984,1003902,,2,2,,,,,,,,,,,,,,,,,,
18819,1996-02-08,8,806,MWTR,11.69999981,,164,,,35,0.340000004,FALSE,,0.53,0.540277778,3902,22900,,2,2,,,,,,,,,,,,,,,,,,
19017,1996-02-08,8,807,MWTR,11.60000038,,202,,,35,0.360000014,FALSE,,0.56,0.570833333,22900,42417,,2,2,,,,,,,,,,,,,,,,,,
19213,1996-02-08,8,808,MWTR,11.69999981,,220,,,40,0.49000001,FALSE,,0.34,0.35,42417,61417,,2,2,,,,,,,,,,,,,,,,,,
19414,1996-02-08,8,809,MWTR,11.69999981,,195,,,45,0.5,FALSE,,0.49,0.497916667,61417,81116,,2,2,,,,,,,,,,,,,,,,,,
19639,1996-02-08,8,810,MWTR,11.69999981,,145,,,35,0.330000013,FALSE,,0.33,0.3375,81116,102474,,2,2,,,,,,,,,,,,,,,,,,
19832,1996-02-08,8,811,MWTR,11.89999962,,187,,,45,0.360000014,FALSE,,0.33,0.335416667,102474,120508,,2,2,,,,,,,,,,,,,,,,,,
20026,1996-02-08,8,812,MWTR,12,,178,,,35,0.389999986,FALSE,,0.6,,120508,138688,,2,2,,,,,,,,,,,,,,,,,,
20212,1996-02-08,8,813,MWTR,12.10000038,,171,,,50,0.379999995,FALSE,,0.57,0.577777778,138688,157562,,2,2,,,,,,,,,,,,,,,,,,
20402,1996-02-08,8,814,MWTR,12.10000038,,164,,,40,0.409999996,FALSE,,0.6,0.604166667,157562,177287,,2,2,,,,,,,,,,,,,,,,,,
20554,1996-02-08,8,815,MWTR,12.30000019,,208,,,35,0.50999999,FALSE,,0.35,0.357638889,177287,199767,,2,2,,,,,,,,,,,,,,,,,,
21159,1996-02-08,8,904,MWTR,12.39999962,,214,,,40,0.529999971,FALSE,,0.3,0.306944444,199767,220457,,2,2,,,,,,,,,,,,,,,,,,
15431,1996-02-09,8,703,MWTR,12.30000019,,168,,,40,0.129999995,FALSE,,0.54,0.55,220460,240158,,2,2,,,,,,,,,,,,,,,,,,
15572,1996-02-09,8,704,MWTR,12.5,,167,,,35,0.119999997,FALSE,,0.58,0.589583333,240158,263720,,2,2,,,,,,,,,,,,,,,,,,
15798,1996-02-09,8,705,MWTR,12.60000038,,170,,,35,0.109999999,FALSE,,0.65,0.652777778,263720,283947,,2,2,,,,,,,,,,,,,,,,,,
15991,1996-02-09,8,706,MWTR,12.60000038,,169,,,35,0.109999999,FALSE,,0.58,0.590972222,283947,303246,,2,2,,,,,,,,,,,,,,,,,,
16215,1996-02-09,8,707,MWTR,12.5,,165,,,35,0.109999999,FALSE,,0.56,0.570138889,303246,323338,,2,2,,,,,,,,,,,,,,,,,,
16329,1996-02-09,8,708,MWTR,11.80000019,,130,,,35,0.100000001,FALSE,,0.33,0.33125,323338,341442,,2,2,,,,,,,,,,,,,,,,,,
16544,1996-02-09,8,709,MWTR,11.60000038,,119,,,40,0.100000001,FALSE,,0.38,0.392361111,341442,359998,,2,2,,,,,,,,,,,,,,,,,,
16903,1996-02-09,8,710,MWTR,12.39999962,,161,,,35,0.090000004,FALSE,,0.48,0.488194444,359998,381833,,2,2,,,,,,,,,,,,,,,,,,
17051,1996-02-09,8,711,MWTR,12.39999962,,157,,,40,0.079999998,FALSE,,0.48,0.492361111,381833,401677,,2,2,,,,,,,,,,,,,,,,,,
16767,1996-02-13,8,911,MWTR,13.80000019,,279,,,20,0.610000014,FALSE,,0.37,0.373611111,472544,492602,,4,1,,,,,,,,,,,,,,,,,,
21330,1996-02-13,8,905,MWTR,13.5,,249,,,40,0.889999986,FALSE,,0.46,0.46875,401689,418882,,4,1,,,,,,,,,,,,,,,,,,
21515,1996-02-13,8,906,MWTR,13.60000038,,256,,,35,0.829999983,FALSE,,0.52,0.526388889,418882,433675,,4,1,,,,,,,,,,,,,,,,,,
21918,1996-02-13,8,909,MWTR,13.80000019,,266,,,35,0.689999998,FALSE,,0.44,0.45,433675,453309,,4,1,,,,,,,,,,,,,,,,,,
22119,1996-02-13,8,910,MWTR,13.89999962,,284,,,20,0.680000007,FALSE,,0.56,0.565277778,453309,472544,,4,1,,,,,,,,,,,,,,,,,,
22452,1996-02-13,8,912,MWTR,13.89999962,,213,,,35,0.589999974,FALSE,,0.57,0.579166667,492602,510911,,2,1,,,,,,,,,,,,,,,,,,
20771,1996-02-14,8,902,MWTR,13.19999981,,306,,,20,1.090000033,FALSE,,0.57,0.582638889,510903,530098,,4,1,,,,,,,,,,,,,,,,,,
20976,1996-02-14,8,903,MWTR,12,,124,,,10,0.349999994,FALSE,,0.52,0.529166667,698608,719135,,4,2,,,,,,,,,,,,,,,,,,
21737,1996-02-14,8,908,MWTR,13.60000038,,261,,,20,0.790000021,FALSE,,0.6,0.611111111,587773,604669,,4,2,,,,,,,,,,,,,,,,,,
22589,1996-02-14,8,913,MWTR,13.60000038,,346,,,25,0.689999998,FALSE,,0.53,0.534027778,568768,587773,,4,2,,,,,,,,,,,,,,,,,,
22715,1996-02-14,8,914,MWTR,13.39999962,,384,,,15,0.790000021,FALSE,,0.32,0.323611111,551709,568768,,4,1,,,,,,,,,,,,,,,,,,
22853,1996-02-14,8,915,MWTR,13.10000038,,359,,,15,0.819999993,FALSE,,0.36,0.370833333,530098,551709,,4,1,,,,,,,,,,,,,,,,,,
22981,1996-02-14,8,919,MWTR,12.5,,154,,,20,0.589999974,FALSE,,0.48,0.4875,604669,620525,,4,1,,,,,,,,,,,,,,,,,,
23095,1996-02-14,8,920,MWTR,12.5,,129,,,25,0.790000021,FALSE,,0.29,0.295833333,620525,642840,,4,1,,,,,,,,,,,,,,,,,,
23208,1996-02-14,8,921,MWTR,12,,99,,,15,0.810000002,FALSE,,0.36,0.365972222,642840,660398,,4,1,,,,,,,,,,,,,,,,,,
23319,1996-02-14,8,922,MWTR,11.89999962,,74,,,15,0.800000012,FALSE,,0.37,0.380555556,660398,679881,,4,2,,,,,,,,,,,,,,,,,,
23428,1996-02-14,8,923,MWTR,11.60000038,,123,,,20,0.349999994,FALSE,,0.52,,679881,698608,,4,2,,,,,,,,,,,,,,,,,,
57,1996-02-15,8,72,MWTR,11.60000038,,121,,,15,0.340000004,FALSE,,0.57,,788137,811675,,2,2,,,,,,,,,,,,,,,,,,
152,1996-02-15,8,73,MWTR,11.80000019,,123,,,25,0.419999987,FALSE,,0,,839444,862971,,2,2,,,,,,,,,,,,,,,,,,
16640,1996-02-15,8,735,MWTR,11.69999981,,123,,,25,0.389999986,FALSE,,0,,862971,884762,,2,2,,,,,,,,,,,,,,,,,,
17177,1996-02-15,8,712,MWTR,11.60000038,,117,,,15,0.289999992,FALSE,,0,,772775,788137,,2,2,,,,,,,,,,,,,,,,,,
17303,1996-02-15,8,713,MWTR,12.80000019,,200,,,30,0.239999995,FALSE,,0,,719144,737121,,2,2,,,,,,,,,,,,,,,,,,
17432,1996-02-15,8,715,MWTR,13.60000038,,250,,,15,0.340000004,FALSE,,0,,737121,755848,,4,2,,,,,,,,,,,,,,,,,,
17549,1996-02-15,8,716,MWTR,14.69999981,,326,,,15,0.389999986,FALSE,,0,,755848,772775,,2,1,,,,,,,,,,,,,,,,,,
17678,1996-02-15,8,717,MWTR,11.80000019,,125,,,15,0.209999993,FALSE,,0,,906243,928986,,2,1,,,,,,,,,,,,,,,,,,
17805,1996-02-15,8,724,MWTR,11.60000038,,121,,,20,0.330000013,FALSE,,0,,811675,839444,,2,2,,,,,,,,,,,,,,,,,,
18136,1996-02-15,8,736,MWTR,11.69999981,,124,,,25,0.360000014,FALSE,,0,,884762,906243,,2,1,,,,,,,,,,,,,,,,,,
2312,1996-03-05,9,309,MWTR,11.5,,8270,19050,,40,0.330000013,FALSE,,0,,164232,184867,,4,1,,,,,,,,,,,,,,,,,,
2594,1996-03-05,9,311,MWTR,11.10000038,,6540,18500,,26,0.239999995,FALSE,,0,,146083,164232,,4,2,,,,,,,,,,,,,,,,,,
2803,1996-03-05,9,314,MWTR,10.89999962,,4455,14350,,16,0.209999993,FALSE,,0,,120946,146083,,4,2,,,,,,,,,,,,,,,,,,
2970,1996-03-05,9,315,MWTR,10.80000019,,1946,9100,,13,0.230000004,FALSE,,0,,101364,120946,,4,2,,,,,,,,,,,,,,,,,,
3325,1996-03-05,9,321,MWTR,11.39999962,,10850,19750,,35,0.349999994,FALSE,,0,,184867,212604,,4,2,,,,,,,,,,,,,,,,,,
3509,1996-03-05,9,322,MWTR,11.39999962,,7690,9490,,12,0.389999986,FALSE,,0,,212604,232899,,4,1,,,,,,,,,,,,,,,,,,
3689,1996-03-05,9,323,MWTR,11.69999981,,4454,9600,,22,0.360000014,FALSE,,0,,232899,254881,,4,1,,,,,,,,,,,,,,,,,,
3942,1996-03-05,9,325,MWTR,10.39999962,,3129,13410,,30,0.159999996,FALSE,,0,,277512,297942,,4,1,,,,,,,,,,,,,,,,,,
4035,1996-03-05,9,326,MWTR,11.5,,1253,9150,,12,0.189999998,FALSE,,0,,254881,277512,,4,1,,,,,,,,,,,,,,,,,,
4205,1996-03-05,9,327,MWTR,10.80000019,,1846,4922,,15,0.200000003,FALSE,,0,,83689,101364,,4,2,,,,,,,,,,,,,,,,,,
4380,1996-03-05,9,337,MWTR,11.39999962,,2064,11830,,50,0.239999995,FALSE,,0,,297942,319257,,4,1,,,,,,,,,,,,,,,,,,
4574,1996-03-05,9,328,MWTR,10.89999962,,2012,5260,,10,0.280000001,FALSE,,0,,63289,83689,,4,2,,,,,,,,,,,,,,,,,,
4763,1996-03-05,9,329,MWTR,11.30000019,,3258,,,10,0.270000011,FALSE,,0,,3955,23477,,2,1,,,,,,,,,,,,,,,,,,
5076,1996-03-05,9,334,MWTR,10.80000019,,1887,3438,,10,0.180000007,FALSE,,0,,43485,63289,,2,1,,,,,,,,,,,,,,,,,,
5256,1996-03-05,9,335,MWTR,10.80000019,,1619,3415,,10,0.230000004,FALSE,,0,,23477,43485,,2,1,,,,,,,,,,,,,,,,,,
5433,1996-03-05,9,336,MWTR,10.60000038,,950,,,15,0.300000012,FALSE,,0,,984318,1003955,,2,2,,,,,,,,,,,,,,,,,,
5797,1996-03-05,9,338,MWTR,11.19999981,,2344,8390,,50,0.209999993,FALSE,,0,,319257,336105,,4,1,,,,,,,,,,,,,,,,,,
5959,1996-03-05,9,339,MWTR,10.5,,413,,,10,0.340000004,FALSE,,0,,968954,984318,,2,1,,,,,,,,,,,,,,,,,,
6160,1996-03-05,9,340,MWTR,11.5,,1292,1359,,15,0.189999998,FALSE,,0,,947542,968954,,2,1,,,,,,,,,,,,,,,,,,
6268,1996-03-05,9,341,MWTR,12.30000019,,1223,,,20,0.159999996,FALSE,,0,,928999,947542,,2,1,,,,,,,,,,,,,,,,,,
6471,1996-03-05,9,401,MWTR,10.89999962,,1111,3250,,65,0.170000002,FALSE,,0,,336105,353029,,4,1,,,,,,,,,,,,,,,,,,
6881,1996-03-05,9,404,MWTR,10.89999962,,513,1929,,60,0.209999993,FALSE,,0,,353029,372050,,4,1,,,,,,,,,,,,,,,,,,
6677,1996-03-06,9,403,MWTR,10.60000038,,223,,,10,0.159999996,FALSE,,0,,397172,415024,,2,2,,,,,,,,,,,,,,,,,,
7104,1996-03-06,9,405,MWTR,10.80000019,,208,,,25,0.159999996,FALSE,,0,,415024,434937,,2,2,,,,,,,,,,,,,,,,,,
7250,1996-03-06,9,406,MWTR,10.69999981,,192,,,45,0.219999999,FALSE,,0,,434937,455377,,2,2,,,,,,,,,,,,,,,,,,
7451,1996-03-06,9,407,MWTR,10.60000038,,170,,,50,0.239999995,FALSE,,0,,455377,476512,,2,2,,,,,,,,,,,,,,,,,,
7618,1996-03-06,9,408,MWTR,10.39999962,,184,,,50,0.25999999,FALSE,,0,,476512,497578,,2,2,,,,,,,,,,,,,,,,,,
7822,1996-03-06,9,409,MWTR,10.60000038,,179,,,35,0.25999999,FALSE,,0,,497578,522011,,2,2,,,,,,,,,,,,,,,,,,
8044,1996-03-06,9,410,MWTR,10.69999981,,192,,,40,0.25999999,FALSE,,0,,522011,542926,,2,2,,,,,,,,,,,,,,,,,,
8248,1996-03-06,9,411,MWTR,10.60000038,,181,,,35,0.300000012,FALSE,,0,,542926,562641,,2,2,,,,,,,,,,,,,,,,,,
8421,1996-03-06,9,412,MWTR,10.69999981,,183,,,35,0.360000014,FALSE,,0,,562641,585178,,2,2,,,,,,,,,,,,,,,,,,
8620,1996-03-06,9,413,MWTR,11.19999981,,187,,,40,0.49000001,FALSE,,0,,798714,818092,,4,2,,,,,,,,,,,,,,,,,,
9161,1996-03-06,9,503,MWTR,11.19999981,,181,,,40,0.49000001,FALSE,,0,,733560,756399,,2,1,,,,,,,,,,,,,,,,,,
10006,1996-03-06,9,501,MWTR,11.30000019,,175,,,35,0.49000001,FALSE,,0,,777517,798714,,4,2,,,,,,,,,,,,,,,,,,
10187,1996-03-06,9,502,MWTR,11.19999981,,167,,,40,0.49000001,FALSE,,0,,756399,777517,,4,2,,,,,,,,,,,,,,,,,,
10590,1996-03-06,9,504,MWTR,11.10000038,,177,,,40,0.589999974,FALSE,,0,,710991,733560,,2,1,,,,,,,,,,,,,,,,,,
10812,1996-03-06,9,505,MWTR,11,,169,,,40,0.589999974,FALSE,,0.55,,692093,710991,,2,1,,,,,,,,,,,,,,,,,,
11063,1996-03-06,9,507,MWTR,10.80000019,,163,,,40,0.540000021,FALSE,,0.52,,673129,692093,,2,1,,,,,,,,,,,,,,,,,,
11446,1996-03-06,9,508,MWTR,10.89999962,,174,,,40,0.540000021,FALSE,,0,,656079,673129,,2,1,,,,,,,,,,,,,,,,,,
11667,1996-03-06,9,509,MWTR,10.89999962,,172,,,40,0.560000002,FALSE,,0.53,,637170,656079,,2,1,,,,,,,,,,,,,,,,,,
11867,1996-03-06,9,510,MWTR,10.89999962,,168,,,40,0.589999974,FALSE,,0,,617904,637170,,2,1,,,,,,,,,,,,,,,,,,
12064,1996-03-06,9,511,MWTR,10.89999962,,169,,,45,0.660000026,FALSE,,0,,601048,617904,,2,1,,,,,,,,,,,,,,,,,,
12254,1996-03-06,9,512,MWTR,10.69999981,,167,,,40,0.610000014,FALSE,,0,,585178,601048,,2,1,,,,,,,,,,,,,,,,,,
8846,1996-03-07,9,414,MWTR,11,,174,,,35,0.270000011,FALSE,,0.5,,818095,838588,,2,2,,,,,,,,,,,,,,,,,,
9029,1996-03-07,9,415,MWTR,11,,172,,,35,0.209999993,FALSE,,0.49,,838588,858466,,2,2,,,,,,,,,,,,,,,,,,
9378,1996-03-07,9,416,MWTR,11.10000038,,174,,,35,0.189999998,FALSE,,0.52,,858466,878193,,2,2,,,,,,,,,,,,,,,,,,
9561,1996-03-07,9,417,MWTR,11.10000038,,173,,,35,0.189999998,FALSE,,0,,878193,896008,,2,2,,,,,,,,,,,,,,,,,,
9763,1996-03-07,9,418,MWTR,11.10000038,,190,,,30,0.209999993,FALSE,,0.5,,896008,915154,,2,2,,,,,,,,,,,,,,,,,,
12447,1996-03-07,9,513,MWTR,11.10000038,,163,,,50,0.389999986,FALSE,,0.53,,111774,130886,,2,2,,,,,,,,,,,,,,,,,,
12695,1996-03-07,9,515,MWTR,11.10000038,,178,,,25,0.25999999,FALSE,,0.52,,18319,35220,,2,2,,,,,,,,,,,,,,,,,,
12895,1996-03-07,9,516,MWTR,11.19999981,,177,,,15,0.189999998,FALSE,,0.5,,35220,52833,,2,2,,,,,,,,,,,,,,,,,,
13109,1996-03-07,9,517,MWTR,11.19999981,,181,,,15,0.25999999,FALSE,,0.5,,52833,71407,,2,2,,,,,,,,,,,,,,,,,,
13267,1996-03-07,9,518,MWTR,11.39999962,,181,,,10,0.239999995,FALSE,,0.44,,71407,92051,,2,2,,,,,,,,,,,,,,,,,,
13494,1996-03-07,9,519,MWTR,11.5,,189,,,5,0.289999992,FALSE,,0.45,,92051,111774,,2,2,,,,,,,,,,,,,,,,,,
13697,1996-03-07,9,601,MWTR,11.19999981,,196,,,15,0.310000002,FALSE,,0.51,,3071,18319,,2,2,,,,,,,,,,,,,,,,,,
13911,1996-03-07,9,602,MWTR,11.10000038,,182,,,5,0.200000003,FALSE,,0.51,,931428,950477,,2,1,,,,,,,,,,,,,,,,,,
14089,1996-03-07,9,603,MWTR,11.10000038,,191,,,10,0.200000003,FALSE,,0.39,,915154,931428,,2,2,,,,,,,,,,,,,,,,,,
14317,1996-03-07,9,604,MWTR,11.19999981,,768,,,15,0.25999999,FALSE,,0.41,,950477,968775,,2,2,,,,,,,,,,,,,,,,,,
14499,1996-03-07,9,605,MWTR,11.30000019,,676,,,25,0.200000003,FALSE,,0.44,,968775,985175,,2,1,,,,,,,,,,,,,,,,,,
14726,1996-03-07,9,606,MWTR,11.30000019,,670,,,25,,FALSE,,0.48,,985175,1003071,,2,1,,,,,,,,,,,,,,,,,,
14950,1996-03-07,9,608,MWTR,11.69999981,,206,,,20,0.159999996,FALSE,,0.53,,130886,153892,,2,1,,,,,,,,,,,,,,,,,,
15173,1996-03-07,9,701,MWTR,11.39999962,,172,,,35,0.209999993,FALSE,,0.5,,153892,169878,,2,1,,,,,,,,,,,,,,,,,,
17930,1996-03-07,9,802,MWTR,11.69999981,,205,,,20,0.519999981,FALSE,,0.59,,169878,189290,,2,2,,,,,,,,,,,,,,,,,,
18596,1996-03-07,9,804,MWTR,11.69999981,,214,,,35,0.610000014,FALSE,,0.43,,189290,208824,,2,2,,,,,,,,,,,,,,,,,,
18820,1996-03-07,9,806,MWTR,11.39999962,,179,,,35,0.689999998,FALSE,,0.5,,208824,227695,,2,2,,,,,,,,,,,,,,,,,,
15432,1996-03-08,9,703,MWTR,11.10000038,,171,,,40,0.310000002,FALSE,,0.47,,227703,244538,,2,2,,,,,,,,,,,,,,,,,,
15573,1996-03-08,9,704,MWTR,11.19999981,,185,,,40,0.25999999,FALSE,,0.52,,244538,266147,,2,2,,,,,,,,,,,,,,,,,,
15799,1996-03-08,9,705,MWTR,11.39999962,,200,,,35,0.289999992,FALSE,,0.51,,266147,286379,,2,2,,,,,,,,,,,,,,,,,,
15992,1996-03-08,9,706,MWTR,11.69999981,,195,,,35,0.289999992,FALSE,,0.56,,286379,307026,,2,2,,,,,,,,,,,,,,,,,,
16216,1996-03-08,9,707,MWTR,11.60000038,,191,,,35,0.289999992,FALSE,,0.51,,307026,326888,,2,2,,,,,,,,,,,,,,,,,,
16330,1996-03-08,9,708,MWTR,10.89999962,,140,,,35,0.289999992,FALSE,,0.49,,326883,345233,,2,2,,,,,,,,,,,,,,,,,,
16545,1996-03-08,9,709,MWTR,10.80000019,,138,,,35,0.300000012,FALSE,,0.51,,345233,363309,,2,2,,,,,,,,,,,,,,,,,,
16904,1996-03-08,9,710,MWTR,11.5,,189,,,35,0.270000011,FALSE,,0.52,,363309,385617,,2,2,,,,,,,,,,,,,,,,,,
17052,1996-03-08,9,711,MWTR,11.80000019,,212,,,40,0.280000001,FALSE,,0.41,,385617,404557,,2,2,,,,,,,,,,,,,,,,,,
17304,1996-03-08,9,713,MWTR,11.89999962,,195,,,40,0.289999992,FALSE,,0.36,,404557,424074,,2,2,,,,,,,,,,,,,,,,,,
17433,1996-03-08,9,715,MWTR,11.80000019,,218,,,10,0.230000004,FALSE,,0.45,,424074,444517,,2,2,,,,,,,,,,,,,,,,,,
17550,1996-03-08,9,716,MWTR,13.69999981,,352,,,15,0.189999998,FALSE,,0.41,,444517,465030,,2,1,,,,,,,,,,,,,,,,,,
58,1996-03-12,9,72,MWTR,11.69999981,,137,,,15,0.119999997,FALSE,,0.38,,498788,520691,,2,2,,,,,,,,,,,,,,,,,,
153,1996-03-12,9,73,MWTR,11.89999962,,140,,,25,0.319999993,FALSE,,0.5,,555628,578345,,2,2,,,,,,,,,,,,,,,,,,
16641,1996-03-12,9,735,MWTR,11.89999962,,140,,,25,0.360000014,FALSE,,0.47,,578345,603922,,2,2,,,,,,,,,,,,,,,,,,
17178,1996-03-12,9,712,MWTR,11.80000019,,151,,,10,0.310000002,FALSE,,0.43,,624196,649401,,2,2,,,,,,,,,,,,,,,,,,
